return_id,order_id,product_id,customer_id,return_date,return_reason,return_quantity,refund_amount
R004092,O042145,P0251,C09945,2025-11-06,Late Delivery,1,996.48
R004093,O042167,P0446,C07977,2025-03-23,Changed Mind,1,3904.8
R004094,O042167,P0098,C07977,2025-03-29,Not as Expected,3,31452.06
R004095,O042167,P0170,C07977,2025-03-18,Size Issue,1,8166.56
R004096,O042179,P0141,C00032,2026-10-10,Size Issue,1,15554.76
R004097,O042183,P0088,C04348,2026-03-20,Size Issue,1,11548.28
R004098,O042257,P0056,C07294,2026-10-14,Changed Mind,2,16177.96
R004099,O042257,P0110,C07294,2026-10-06,Not as Expected,1,4039.69
R004100,O042266,P0162,C05211,2026-10-15,Size Issue,1,3296.26
R004101,O042277,P0498,C07216,2026-05-29,Changed Mind,1,1630.28
R004102,O042292,P0279,C08610,2026-12-06,Not as Expected,2,5604.09
R004103,O042292,P0184,C08610,2026-12-16,Product Defect,1,8956.85
R004104,O042326,P0158,C04048,2026-06-03,Product Defect,1,716.57
R004105,O042338,P0468,C05930,2026-11-04,Not as Expected,1,10568.63
R004106,O042360,P0326,C00227,2026-12-24,Not as Expected,2,599.24
R004107,O042360,P0473,C00227,2026-12-18,Size Issue,1,11039.87
R004108,O042404,P0445,C07696,2026-10-22,Size Issue,2,19745.96
R004109,O042412,P0224,C03999,2026-09-11,Late Delivery,1,1829.01
R004110,O042412,P0199,C03999,2026-09-15,Size Issue,1,13432.14
R004111,O042412,P0053,C03999,2026-09-19,Not as Expected,1,3398.26
R004112,O042490,P0257,C00185,2025-03-17,Late Delivery,2,10423.98
R004113,O042494,P0033,C06082,2026-03-21,Not as Expected,1,7102.49
R004114,O042509,P0041,C04651,2026-02-21,Late Delivery,1,14940.91
R004115,O042528,P0372,C08393,2026-12-11,Late Delivery,1,2623.33
R004116,O042532,P0056,C02510,2025-07-27,Late Delivery,1,9938.49
R004117,O042532,P0294,C02510,2025-07-29,Size Issue,1,2271.12
R004118,O042540,P0031,C00891,2025-10-07,Product Defect,1,32219.69
R004119,O042546,P0275,C00359,2026-03-23,Not as Expected,1,6322.83
R004120,O042567,P0157,C01553,2026-09-26,Late Delivery,1,11644.73
R004121,O042572,P0259,C04783,2025-11-24,Size Issue,1,5622.22
R004122,O042575,P0060,C06605,2025-10-12,Damaged During Delivery,3,41913.62
R004123,O042580,P0078,C02633,2026-12-16,Size Issue,1,23999.94
R004124,O042580,P0476,C02633,2026-12-24,Changed Mind,1,2229.97
R004125,O042603,P0427,C08026,2025-06-17,Size Issue,1,9074.45
R004126,O042608,P0109,C02307,2026-12-12,Damaged During Delivery,1,14164.33
R004127,O042631,P0235,C08609,2025-02-01,Product Defect,1,1885.09
R004128,O042644,P0365,C09627,2026-05-16,Not as Expected,1,898.08
R004129,O042664,P0266,C06609,2026-10-28,Product Defect,1,4096.24
R004130,O042668,P0456,C00370,2026-03-21,Damaged During Delivery,1,869.39
R004131,O042680,P0071,C06857,2025-10-06,Changed Mind,3,72480.6
R004132,O042680,P0055,C06857,2025-09-30,Changed Mind,2,20700.67
R004133,O042685,P0167,C08666,2026-10-30,Product Defect,1,5206.74
R004134,O042685,P0320,C08666,2026-11-08,Late Delivery,2,6546.56
R004135,O042694,P0054,C04885,2026-10-14,Changed Mind,1,5168.76
R004136,O042738,P0014,C03789,2025-07-09,Changed Mind,1,10110.93
R004137,O042750,P0279,C01233,2026-12-09,Product Defect,1,2915.48
R004138,O042773,P0315,C08647,2026-09-21,Wrong Product,1,1689.56
R004139,O042796,P0475,C02639,2026-02-02,Wrong Product,1,3292.97
R004140,O042796,P0334,C02639,2026-01-29,Product Defect,1,2087.02
R004141,O042803,P0321,C04617,2026-08-14,Changed Mind,1,2130.12
R004142,O042816,P0252,C02926,2026-10-06,Not as Expected,1,5894.28
R004143,O042816,P0211,C02926,2026-09-28,Size Issue,1,1408.65
R004144,O042818,P0118,C02688,2026-02-19,Damaged During Delivery,1,2144.08
R004145,O042849,P0431,C01440,2026-08-10,Product Defect,3,22744.32
R004146,O042851,P0281,C08372,2026-08-10,Not as Expected,1,2859.44
R004147,O042864,P0384,C05242,2025-06-24,Not as Expected,1,4786.41
R004148,O042881,P0094,C06568,2025-08-29,Not as Expected,1,15906.76
R004149,O042900,P0039,C05906,2026-10-16,Damaged During Delivery,1,22490.18
R004150,O042902,P0034,C00225,2026-10-12,Late Delivery,1,19188.71
R004151,O042902,P0480,C00225,2026-10-08,Not as Expected,1,1467.64
R004152,O042902,P0200,C00225,2026-10-10,Damaged During Delivery,1,12290.18
R004153,O042910,P0088,C05821,2026-11-04,Size Issue,1,11595.15
R004154,O042910,P0071,C05821,2026-11-04,Damaged During Delivery,1,26063.68
R004155,O042910,P0038,C05821,2026-10-30,Size Issue,1,1369.6
R004156,O042916,P0428,C07640,2025-02-18,Wrong Product,1,3204.72
R004157,O042940,P0157,C05790,2025-01-23,Not as Expected,1,12333.48
R004158,O042947,P0206,C09765,2025-07-30,Product Defect,2,10275.32
R004159,O042947,P0246,C09765,2025-07-30,Late Delivery,1,3222.06
R004160,O042983,P0303,C05775,2026-07-05,Changed Mind,1,3471.85
R004161,O043025,P0230,C03786,2025-09-13,Size Issue,1,4448.67
R004162,O043026,P0208,C06705,2025-06-14,Product Defect,1,409.72
R004163,O043030,P0420,C06305,2026-11-25,Product Defect,1,1428.97
R004164,O043031,P0139,C00304,2027-01-12,Size Issue,2,11386.28
R004165,O043031,P0273,C00304,2027-01-07,Damaged During Delivery,1,3976.15
R004166,O043031,P0475,C00304,2027-01-13,Not as Expected,1,3546.35
R004167,O043038,P0118,C03889,2025-06-19,Damaged During Delivery,1,2138.39
R004168,O043066,P0423,C09943,2026-09-12,Damaged During Delivery,1,1862.61
R004169,O043066,P0493,C09943,2026-09-16,Not as Expected,1,2963.36
R004170,O043066,P0205,C09943,2026-08-31,Wrong Product,2,1455.75
R004171,O043092,P0100,C07911,2026-08-06,Not as Expected,1,15224.98
R004172,O043102,P0456,C07502,2026-05-09,Not as Expected,1,924.54
R004173,O043105,P0342,C04718,2026-01-30,Changed Mind,2,2290.3
R004174,O043117,P0122,C01983,2025-07-12,Product Defect,1,6173.52
R004175,O043166,P0464,C01882,2025-01-07,Product Defect,1,7446.92
R004176,O043179,P0015,C04407,2026-03-10,Not as Expected,1,11885.34
R004177,O043179,P0320,C04407,2026-03-13,Product Defect,1,3441.77
R004178,O043181,P0095,C07144,2025-08-01,Damaged During Delivery,1,5608.28
R004179,O043214,P0263,C09014,2025-09-03,Not as Expected,1,6209.41
R004180,O043242,P0059,C01199,2026-08-15,Damaged During Delivery,1,24083.71
R004181,O043242,P0227,C01199,2026-08-09,Damaged During Delivery,1,5937.68
R004182,O043244,P0041,C08225,2026-08-20,Changed Mind,1,11501.19
R004183,O043244,P0124,C08225,2026-08-30,Product Defect,1,521.68
R004184,O043244,P0153,C08225,2026-09-01,Size Issue,1,5229.37
R004185,O043245,P0092,C02780,2026-11-24,Size Issue,3,10724.78
R004186,O043262,P0088,C02632,2026-12-30,Late Delivery,1,11170.79
R004187,O043265,P0039,C00904,2026-12-30,Not as Expected,2,45755.38
R004188,O043265,P0267,C00904,2026-12-31,Changed Mind,2,11967.2
R004189,O043268,P0215,C03533,2026-09-01,Not as Expected,1,4927.5
R004190,O043268,P0308,C03533,2026-08-29,Size Issue,3,7492.47
R004191,O043282,P0479,C08260,2026-05-04,Product Defect,2,9086.9
R004192,O043282,P0420,C08260,2026-05-15,Not as Expected,1,1445.45
R004193,O043295,P0209,C02748,2026-04-07,Not as Expected,2,9374.98
R004194,O043334,P0102,C06850,2025-08-24,Not as Expected,1,1859.42
R004195,O043334,P0490,C06850,2025-08-25,Wrong Product,1,5238.35
R004196,O043377,P0100,C08062,2026-12-09,Not as Expected,1,16716.17
R004197,O043377,P0225,C08062,2026-12-12,Size Issue,3,15289.22
R004198,O043406,P0364,C03704,2026-11-10,Late Delivery,1,361.38
R004199,O043425,P0492,C01484,2026-07-12,Changed Mind,2,20741.2
R004200,O043453,P0010,C07325,2026-12-14,Not as Expected,1,14767.59
R004201,O043456,P0331,C08596,2025-06-04,Product Defect,1,1949.79
R004202,O043463,P0486,C03464,2025-10-10,Size Issue,2,17095.79
R004203,O043485,P0163,C03558,2025-08-20,Size Issue,1,14530.92
R004204,O043505,P0207,C08204,2026-07-22,Product Defect,2,5637.81
R004205,O043509,P0390,C08158,2026-12-08,Damaged During Delivery,2,1627.91
R004206,O043526,P0431,C03472,2026-10-13,Size Issue,1,7789.7
R004207,O043530,P0013,C07611,2025-06-15,Changed Mind,1,25338.59
R004208,O043530,P0089,C07611,2025-06-19,Changed Mind,1,13664.97
R004209,O043532,P0218,C09558,2025-10-24,Damaged During Delivery,2,3703.21
R004210,O043532,P0026,C09558,2025-11-01,Changed Mind,1,14429.01
R004211,O043532,P0122,C09558,2025-10-18,Product Defect,1,6261.11
R004212,O043537,P0194,C02391,2026-08-29,Damaged During Delivery,2,9701.57
R004213,O043543,P0240,C02501,2025-01-20,Damaged During Delivery,1,351.2
R004214,O043557,P0106,C02433,2026-12-26,Size Issue,1,6081.5
R004215,O043557,P0180,C02433,2026-12-22,Size Issue,1,1689.26
R004216,O043575,P0294,C08127,2026-02-05,Damaged During Delivery,1,2111.78
R004217,O043582,P0179,C04823,2025-02-14,Size Issue,1,1175.0
R004218,O043590,P0040,C03960,2026-07-20,Product Defect,1,9663.82
R004219,O043612,P0045,C01747,2026-04-27,Size Issue,1,2072.01
R004220,O043615,P0341,C04539,2026-02-26,Damaged During Delivery,2,692.21
R004221,O043634,P0344,C07193,2025-05-28,Size Issue,1,478.73
R004222,O043637,P0439,C00331,2025-12-23,Product Defect,1,10347.49
R004223,O043646,P0204,C08060,2025-11-13,Not as Expected,1,4611.89
R004224,O043646,P0213,C08060,2025-11-13,Product Defect,2,10706.68
R004225,O043646,P0109,C08060,2025-11-16,Product Defect,1,13674.89
R004226,O043657,P0056,C01615,2026-05-05,Not as Expected,1,9672.55
R004227,O043678,P0372,C02247,2025-04-04,Not as Expected,1,2857.12
R004228,O043678,P0495,C02247,2025-04-08,Not as Expected,1,9391.23
R004229,O043678,P0160,C02247,2025-04-11,Wrong Product,1,7077.67
R004230,O043680,P0219,C06797,2026-07-13,Late Delivery,1,2320.23
R004231,O043680,P0298,C06797,2026-07-16,Wrong Product,2,6563.94
R004232,O043685,P0345,C03517,2026-12-29,Late Delivery,3,12371.25
R004233,O043685,P0196,C03517,2027-01-06,Damaged During Delivery,1,772.79
R004234,O043714,P0194,C09348,2026-07-10,Changed Mind,1,5487.02
R004235,O043730,P0092,C07490,2026-09-01,Not as Expected,1,2679.3
R004236,O043730,P0499,C07490,2026-09-01,Damaged During Delivery,1,9969.93
R004237,O043738,P0462,C05977,2026-07-16,Late Delivery,2,16988.67
R004238,O043738,P0371,C05977,2026-07-20,Size Issue,1,2294.78
R004239,O043738,P0019,C05977,2026-07-21,Not as Expected,1,17609.28
R004240,O043754,P0013,C06927,2026-09-10,Damaged During Delivery,1,23185.94
R004241,O043761,P0061,C06460,2025-11-07,Not as Expected,1,3347.69
R004242,O043764,P0376,C06405,2026-01-03,Changed Mind,2,4845.95
R004243,O043764,P0169,C06405,2026-01-02,Not as Expected,1,4051.98
R004244,O043774,P0053,C06432,2026-05-28,Product Defect,2,8888.68
R004245,O043780,P0458,C05519,2026-10-29,Changed Mind,1,9762.65
R004246,O043803,P0187,C07359,2025-03-03,Changed Mind,1,1672.13
R004247,O043813,P0340,C01268,2025-09-30,Size Issue,1,2404.39
R004248,O043813,P0159,C01268,2025-09-25,Not as Expected,1,2950.88
R004249,O043819,P0096,C02141,2025-11-17,Late Delivery,3,9783.24
R004250,O043825,P0005,C04005,2026-12-13,Wrong Product,1,24699.39
R004251,O043825,P0053,C04005,2026-12-10,Not as Expected,1,4238.86
R004252,O043825,P0389,C04005,2026-11-30,Changed Mind,1,914.09
R004253,O043829,P0241,C06171,2026-08-21,Product Defect,1,5621.98
R004254,O043871,P0485,C06174,2026-10-24,Wrong Product,2,15990.93
R004255,O043877,P0411,C02994,2025-08-04,Size Issue,1,7381.96
R004256,O043877,P0442,C02994,2025-08-09,Wrong Product,2,17967.91
R004257,O043877,P0148,C02994,2025-07-29,Not as Expected,1,1407.71
R004258,O043883,P0462,C07396,2026-02-17,Product Defect,2,16914.8
R004259,O043923,P0433,C08580,2026-04-03,Product Defect,1,1029.14
R004260,O043935,P0447,C07338,2026-12-29,Not as Expected,1,1940.22
R004261,O043936,P0351,C04653,2026-11-29,Changed Mind,2,4345.77
R004262,O043936,P0227,C04653,2026-11-23,Late Delivery,1,5705.92
R004263,O043936,P0349,C04653,2026-11-22,Not as Expected,1,3919.97
R004264,O043948,P0087,C01399,2025-08-11,Damaged During Delivery,1,14827.46
R004265,O043954,P0101,C04687,2026-10-21,Product Defect,1,9634.77
R004266,O043954,P0419,C04687,2026-10-18,Damaged During Delivery,1,8863.03
R004267,O043981,P0210,C09740,2026-11-14,Size Issue,1,5717.2
R004268,O043981,P0089,C09740,2026-11-19,Not as Expected,1,13536.07
R004269,O043987,P0432,C02048,2025-05-28,Product Defect,2,8952.25
R004270,O043989,P0428,C00337,2025-06-18,Wrong Product,1,3412.16
R004271,O043989,P0222,C00337,2025-06-28,Not as Expected,1,2162.94
R004272,O044026,P0408,C08270,2026-07-17,Size Issue,1,9727.84
R004273,O044026,P0379,C08270,2026-07-15,Not as Expected,1,414.62
R004274,O044028,P0077,C01002,2025-12-21,Product Defect,2,16546.32
R004275,O044038,P0234,C06191,2026-10-06,Damaged During Delivery,1,4568.73
R004276,O044038,P0404,C06191,2026-10-09,Not as Expected,1,6631.27
R004277,O044045,P0429,C02145,2027-01-11,Wrong Product,1,2397.04
R004278,O044056,P0490,C02167,2026-11-18,Not as Expected,1,5774.34
R004279,O044056,P0487,C02167,2026-11-11,Damaged During Delivery,1,4873.36
R004280,O044059,P0482,C05112,2025-12-05,Product Defect,1,10948.6
R004281,O044064,P0475,C04159,2025-08-23,Not as Expected,1,3477.1
R004282,O044076,P0200,C09486,2026-07-24,Size Issue,1,12036.72
R004283,O044083,P0013,C03107,2026-04-12,Product Defect,1,26344.41
R004284,O044083,P0267,C03107,2026-04-20,Size Issue,1,6214.44
R004285,O044088,P0033,C09026,2025-04-08,Damaged During Delivery,1,7971.61
R004286,O044088,P0155,C09026,2025-04-23,Size Issue,1,11495.38
R004287,O044112,P0035,C01040,2025-10-09,Damaged During Delivery,2,47187.61
R004288,O044165,P0286,C01378,2026-07-09,Changed Mind,1,1685.73
R004289,O044179,P0431,C02658,2026-06-25,Not as Expected,1,7487.55
R004290,O044185,P0380,C09783,2025-07-13,Product Defect,1,3378.17
R004291,O044189,P0098,C07131,2026-03-05,Product Defect,1,9479.43
R004292,O044192,P0012,C08780,2025-06-18,Late Delivery,1,31679.05
R004293,O044203,P0494,C03527,2025-08-26,Product Defect,2,9708.26
R004294,O044204,P0477,C03038,2026-10-17,Changed Mind,1,5612.92
R004295,O044204,P0305,C03038,2026-10-28,Not as Expected,2,6474.62
R004296,O044234,P0221,C04402,2025-02-27,Late Delivery,1,6153.19
R004297,O044263,P0303,C02054,2026-07-05,Changed Mind,1,3856.16
R004298,O044263,P0140,C02054,2026-07-20,Wrong Product,1,1353.15
R004299,O044293,P0117,C02352,2026-04-03,Size Issue,3,18568.71
R004300,O044300,P0128,C01932,2026-05-03,Changed Mind,1,10242.26
R004301,O044309,P0337,C04249,2025-11-12,Changed Mind,2,7702.52
R004302,O044313,P0117,C00441,2025-11-15,Product Defect,1,6159.54
R004303,O044313,P0337,C00441,2025-11-08,Product Defect,2,7285.56
R004304,O044316,P0451,C04933,2025-10-14,Not as Expected,1,844.44
R004305,O044324,P0181,C04803,2025-08-17,Product Defect,3,38250.72
R004306,O044324,P0154,C04803,2025-08-17,Not as Expected,2,12504.34
R004307,O044345,P0063,C00781,2026-07-21,Wrong Product,2,15644.86
R004308,O044345,P0057,C00781,2026-07-27,Damaged During Delivery,2,13289.71
R004309,O044348,P0131,C09378,2025-10-30,Product Defect,1,13495.78
R004310,O044372,P0357,C07966,2026-03-06,Damaged During Delivery,1,3761.99
R004311,O044376,P0231,C01284,2026-05-31,Wrong Product,1,3566.45
R004312,O044376,P0016,C01284,2026-05-31,Damaged During Delivery,2,30601.27
R004313,O044398,P0086,C07742,2025-07-26,Wrong Product,1,19578.98
R004314,O044398,P0170,C07742,2025-08-05,Not as Expected,1,8260.64
R004315,O044411,P0215,C00962,2025-06-02,Wrong Product,2,9481.63
R004316,O044411,P0483,C00962,2025-05-23,Product Defect,2,3893.41
R004317,O044411,P0331,C00962,2025-06-06,Changed Mind,1,1727.11
R004318,O044431,P0174,C01719,2025-04-01,Changed Mind,1,12708.4
R004319,O044442,P0290,C01406,2026-09-18,Not as Expected,2,9967.29
R004320,O044449,P0200,C00754,2025-09-03,Changed Mind,1,11955.14
R004321,O044451,P0288,C09212,2026-09-01,Not as Expected,1,1910.8
R004322,O044477,P0490,C05629,2026-07-13,Product Defect,1,5670.24
R004323,O044487,P0295,C00314,2026-05-19,Wrong Product,2,3830.3
R004324,O044505,P0494,C03633,2026-07-02,Wrong Product,1,5040.85
R004325,O044505,P0174,C03633,2026-06-30,Changed Mind,1,11871.9
R004326,O044505,P0359,C03633,2026-07-05,Product Defect,1,310.39
R004327,O044512,P0260,C04514,2025-07-05,Size Issue,2,746.1
R004328,O044545,P0387,C01043,2025-10-09,Late Delivery,1,313.06
R004329,O044552,P0126,C03834,2027-01-13,Changed Mind,1,10627.04
R004330,O044554,P0015,C04677,2026-11-04,Damaged During Delivery,1,13187.65
R004331,O044579,P0219,C03348,2025-11-23,Product Defect,1,2163.11
R004332,O044589,P0196,C01228,2025-10-16,Not as Expected,1,835.28
R004333,O044592,P0038,C05935,2025-05-11,Wrong Product,2,2739.31
R004334,O044602,P0455,C07137,2026-01-15,Late Delivery,1,5958.34
R004335,O044620,P0090,C07637,2025-01-29,Damaged During Delivery,1,21378.92
R004336,O044644,P0129,C04772,2025-08-28,Size Issue,1,6730.47
R004337,O044654,P0221,C05283,2026-03-31,Late Delivery,2,12013.45
R004338,O044657,P0114,C00913,2026-01-12,Not as Expected,2,4125.42
R004339,O044657,P0445,C00913,2026-01-16,Size Issue,3,31223.89
R004340,O044657,P0377,C00913,2026-01-09,Size Issue,1,3889.73
R004341,O044709,P0163,C07393,2026-04-05,Changed Mind,1,14582.22
R004342,O044709,P0237,C07393,2026-04-04,Not as Expected,1,5568.05
R004343,O044729,P0277,C01727,2025-11-17,Size Issue,1,2368.88
R004344,O044746,P0437,C09002,2026-06-12,Not as Expected,1,7440.73
R004345,O044746,P0422,C09002,2026-06-06,Size Issue,1,7254.56
R004346,O044746,P0357,C09002,2026-06-10,Wrong Product,1,3615.83
R004347,O044747,P0496,C05427,2026-04-11,Changed Mind,1,3997.08
R004348,O044747,P0290,C05427,2026-04-23,Size Issue,1,4664.45
R004349,O044747,P0169,C05427,2026-04-19,Size Issue,1,3549.79
R004350,O044751,P0328,C04405,2025-10-28,Not as Expected,2,8296.8
R004351,O044754,P0227,C03172,2025-10-22,Wrong Product,2,10906.91
R004352,O044754,P0079,C03172,2025-10-15,Not as Expected,1,2861.8
R004353,O044785,P0211,C04280,2025-04-05,Not as Expected,2,2725.69
R004354,O044816,P0264,C03786,2025-07-10,Wrong Product,1,2738.66
R004355,O044823,P0004,C01923,2026-12-07,Changed Mind,1,13168.84
R004356,O044844,P0011,C04430,2026-09-03,Changed Mind,1,21800.75
R004357,O044844,P0403,C04430,2026-09-07,Not as Expected,1,9934.5
R004358,O044844,P0375,C04430,2026-09-12,Changed Mind,2,5040.0
R004359,O044874,P0077,C04672,2025-06-21,Size Issue,1,8516.1
R004360,O044874,P0432,C04672,2025-06-30,Not as Expected,1,4652.61
R004361,O044882,P0436,C09194,2026-11-02,Size Issue,1,5955.0
R004362,O044932,P0008,C01310,2025-04-25,Not as Expected,1,2084.6
R004363,O044932,P0230,C01310,2025-04-20,Wrong Product,1,4330.38
R004364,O044943,P0101,C03272,2025-01-26,Size Issue,1,9736.28
R004365,O044945,P0367,C02843,2025-10-04,Changed Mind,1,1066.2
R004366,O044988,P0126,C08880,2025-06-29,Product Defect,1,10953.21
R004367,O045010,P0069,C08273,2026-12-27,Not as Expected,1,10017.43
R004368,O045012,P0155,C05967,2025-07-12,Product Defect,1,10756.4
R004369,O045012,P0395,C05967,2025-07-26,Not as Expected,1,1520.88
R004370,O045023,P0356,C06707,2025-11-29,Product Defect,3,13044.32
R004371,O045032,P0324,C00812,2025-05-22,Damaged During Delivery,1,607.12
R004372,O045062,P0466,C07871,2026-01-17,Size Issue,1,7836.17
R004373,O045063,P0454,C06214,2026-07-27,Changed Mind,1,9684.89
R004374,O045063,P0258,C06214,2026-07-15,Changed Mind,1,5480.33
R004375,O045063,P0415,C06214,2026-07-25,Wrong Product,1,6614.5
R004376,O045086,P0406,C09808,2025-01-27,Late Delivery,1,11597.63
R004377,O045086,P0308,C09808,2025-01-16,Changed Mind,2,5294.78
R004378,O045086,P0029,C09808,2025-01-27,Size Issue,1,25006.18
R004379,O045093,P0364,C07147,2025-01-09,Not as Expected,2,726.92
R004380,O045096,P0192,C05114,2026-04-02,Late Delivery,1,3119.01
R004381,O045150,P0101,C09133,2025-03-12,Size Issue,1,9513.1
R004382,O045164,P0111,C00096,2025-06-28,Changed Mind,1,17113.61
R004383,O045170,P0033,C03572,2026-07-18,Not as Expected,1,5836.64
R004384,O045172,P0227,C09047,2025-10-31,Changed Mind,1,5737.75
R004385,O045172,P0131,C09047,2025-11-06,Changed Mind,1,14093.59
R004386,O045172,P0419,C09047,2025-11-06,Changed Mind,1,8970.19
R004387,O045194,P0243,C05015,2025-12-23,Size Issue,1,5109.66
R004388,O045194,P0013,C05015,2025-12-19,Not as Expected,1,25231.22
R004389,O045194,P0292,C05015,2025-12-25,Wrong Product,1,483.54
R004390,O045198,P0111,C09215,2026-09-06,Not as Expected,2,32519.77
R004391,O045198,P0366,C09215,2026-09-03,Changed Mind,1,1220.03
R004392,O045198,P0130,C09215,2026-09-04,Damaged During Delivery,1,4020.88
R004393,O045213,P0280,C08662,2026-08-08,Changed Mind,2,3922.16
R004394,O045231,P0036,C05587,2026-03-18,Late Delivery,1,2978.27
R004395,O045231,P0450,C05587,2026-04-01,Size Issue,1,10690.31
R004396,O045261,P0399,C06429,2025-02-09,Product Defect,1,4443.5
R004397,O045271,P0169,C03504,2026-02-21,Size Issue,1,3795.47
R004398,O045281,P0033,C02597,2026-05-23,Product Defect,1,7586.94
R004399,O045282,P0431,C01463,2026-12-22,Damaged During Delivery,1,7249.22
R004400,O045282,P0157,C01463,2026-12-17,Product Defect,2,24102.97
R004401,O045296,P0344,C01830,2025-10-06,Product Defect,2,913.96
R004402,O045296,P0263,C01830,2025-10-03,Wrong Product,1,6118.52
R004403,O045296,P0479,C01830,2025-09-28,Size Issue,1,4347.06
R004404,O045303,P0099,C06460,2026-03-15,Changed Mind,1,31264.6
R004405,O045303,P0222,C06460,2026-03-18,Size Issue,1,2161.12
R004406,O045303,P0051,C06460,2026-03-22,Damaged During Delivery,1,9686.74
