inventory_id,product_id,date,opening_stock,units_received,units_sold,closing_stock,reorder_level
INV0004885,P0385,2026-10-01,283,140,62,361,50
INV0004886,P0386,2026-10-01,580,265,90,755,50
INV0004887,P0387,2026-10-01,464,394,64,794,50
INV0004888,P0388,2026-10-01,489,168,38,619,50
INV0004889,P0389,2026-10-01,411,150,73,488,50
INV0004890,P0390,2026-10-01,113,370,26,457,50
INV0004891,P0391,2026-10-01,107,4,13,98,50
INV0004892,P0392,2026-10-01,244,130,179,195,80
INV0004893,P0393,2026-10-01,526,89,141,474,63
INV0004894,P0394,2026-10-01,485,255,164,576,73
INV0004895,P0395,2026-10-01,453,31,127,357,57
INV0004896,P0396,2026-10-01,374,72,51,395,50
INV0004897,P0397,2026-10-01,181,348,70,459,50
INV0004898,P0398,2026-10-01,498,11,84,425,50
INV0004899,P0399,2026-10-01,444,349,47,746,50
INV0004900,P0400,2026-10-01,69,61,32,98,50
INV0004901,P0401,2026-10-01,105,350,50,405,50
INV0004902,P0402,2026-10-01,619,223,104,738,50
INV0004903,P0403,2026-10-01,597,264,148,713,66
INV0004904,P0404,2026-10-01,124,47,95,76,50
INV0004905,P0405,2026-10-01,194,290,68,416,50
INV0004906,P0406,2026-10-01,427,329,21,735,50
INV0004907,P0407,2026-10-01,342,53,107,288,50
INV0004908,P0408,2026-10-01,117,153,173,97,77
INV0004909,P0409,2026-10-01,480,227,100,607,50
INV0004910,P0410,2026-10-01,133,15,171,0,76
INV0004911,P0411,2026-10-01,155,20,33,142,50
INV0004912,P0412,2026-10-01,380,330,140,570,63
INV0004913,P0413,2026-10-01,581,100,159,522,71
INV0004914,P0414,2026-10-01,136,127,173,90,77
INV0004915,P0415,2026-10-01,315,134,44,405,50
INV0004916,P0416,2026-10-01,68,84,14,138,50
INV0004917,P0417,2026-10-01,108,41,87,62,50
INV0004918,P0418,2026-10-01,81,65,169,0,76
INV0004919,P0419,2026-10-01,289,104,9,384,50
INV0004920,P0420,2026-10-01,407,305,138,574,62
INV0004921,P0421,2026-10-01,449,12,123,338,55
INV0004922,P0422,2026-10-01,581,359,89,851,50
INV0004923,P0423,2026-10-01,308,370,69,609,50
INV0004924,P0424,2026-10-01,519,261,46,734,50
INV0004925,P0425,2026-10-01,222,295,47,470,50
INV0004926,P0426,2026-10-01,682,356,138,900,62
INV0004927,P0427,2026-10-01,315,113,52,376,50
INV0004928,P0428,2026-10-01,176,260,126,310,56
INV0004929,P0429,2026-10-01,563,114,136,541,61
INV0004930,P0430,2026-10-01,105,377,80,402,50
INV0004931,P0431,2026-10-01,216,249,74,391,50
INV0004932,P0432,2026-10-01,95,309,23,381,50
INV0004933,P0433,2026-10-01,115,283,25,373,50
INV0004934,P0434,2026-10-01,481,81,90,472,50
INV0004935,P0435,2026-10-01,78,241,135,184,60
INV0004936,P0436,2026-10-01,123,268,174,217,78
INV0004937,P0437,2026-10-01,172,1,142,31,63
INV0004938,P0438,2026-10-01,264,233,73,424,50
INV0004939,P0439,2026-10-01,588,398,18,968,50
INV0004940,P0440,2026-10-01,297,285,50,532,50
INV0004941,P0441,2026-10-01,177,228,119,286,53
INV0004942,P0442,2026-10-01,615,195,152,658,68
INV0004943,P0443,2026-10-01,252,36,137,151,61
INV0004944,P0444,2026-10-01,131,233,63,301,50
INV0004945,P0445,2026-10-01,441,64,152,353,68
INV0004946,P0446,2026-10-01,589,279,34,834,50
INV0004947,P0447,2026-10-01,652,267,102,817,50
INV0004948,P0448,2026-10-01,471,209,40,640,50
INV0004949,P0449,2026-10-01,139,190,111,218,50
INV0004950,P0450,2026-10-01,608,332,159,781,71
INV0004951,P0451,2026-10-01,444,199,175,468,78
INV0004952,P0452,2026-10-01,210,127,135,202,60
INV0004953,P0453,2026-10-01,51,204,103,152,50
INV0004954,P0454,2026-10-01,587,372,171,788,76
INV0004955,P0455,2026-10-01,383,24,41,366,50
INV0004956,P0456,2026-10-01,344,263,53,554,50
INV0004957,P0457,2026-10-01,337,53,151,239,67
INV0004958,P0458,2026-10-01,207,201,177,231,79
INV0004959,P0459,2026-10-01,314,222,25,511,50
INV0004960,P0460,2026-10-01,112,297,57,352,50
INV0004961,P0461,2026-10-01,243,43,56,230,50
INV0004962,P0462,2026-10-01,435,224,72,587,50
INV0004963,P0463,2026-10-01,600,154,58,696,50
INV0004964,P0464,2026-10-01,208,184,54,338,50
INV0004965,P0465,2026-10-01,59,103,161,1,72
INV0004966,P0466,2026-10-01,410,11,59,362,50
INV0004967,P0467,2026-10-01,116,24,85,55,50
INV0004968,P0468,2026-10-01,548,388,137,799,61
INV0004969,P0469,2026-10-01,91,240,162,169,72
INV0004970,P0470,2026-10-01,114,208,156,166,70
INV0004971,P0471,2026-10-01,253,255,125,383,56
INV0004972,P0472,2026-10-01,359,195,162,392,72
INV0004973,P0473,2026-10-01,487,5,75,417,50
INV0004974,P0474,2026-10-01,443,247,128,562,57
INV0004975,P0475,2026-10-01,87,373,169,291,76
INV0004976,P0476,2026-10-01,252,215,50,417,50
INV0004977,P0477,2026-10-01,550,321,92,779,50
INV0004978,P0478,2026-10-01,242,119,168,193,75
INV0004979,P0479,2026-10-01,489,255,174,570,78
INV0004980,P0480,2026-10-01,205,235,177,263,79
INV0004981,P0481,2026-10-01,604,60,33,631,50
INV0004982,P0482,2026-10-01,424,141,27,538,50
INV0004983,P0483,2026-10-01,70,187,71,186,50
INV0004984,P0484,2026-10-01,100,244,169,175,76
INV0004985,P0485,2026-10-01,384,89,121,352,54
INV0004986,P0486,2026-10-01,65,231,87,209,50
INV0004987,P0487,2026-10-01,143,250,54,339,50
INV0004988,P0488,2026-10-01,71,253,33,291,50
INV0004989,P0489,2026-10-01,485,23,86,422,50
INV0004990,P0490,2026-10-01,694,222,140,776,63
INV0004991,P0491,2026-10-01,349,153,124,378,55
INV0004992,P0492,2026-10-01,430,154,21,563,50
INV0004993,P0493,2026-10-01,172,8,15,165,50
INV0004994,P0494,2026-10-01,260,159,128,291,57
INV0004995,P0495,2026-10-01,82,223,174,131,78
INV0004996,P0496,2026-10-01,149,376,11,514,50
INV0004997,P0497,2026-10-01,655,27,119,563,53
INV0004998,P0498,2026-10-01,495,37,156,376,70
INV0004999,P0499,2026-10-01,180,204,24,360,50
INV0005000,P0500,2026-10-01,683,135,31,787,50
INV0005001,P0001,2026-11-01,60,57,248,0,111
INV0005002,P0002,2026-11-01,69,65,199,0,89
INV0005003,P0003,2026-11-01,516,88,77,527,50
INV0005004,P0004,2026-11-01,370,116,132,354,59
INV0005005,P0005,2026-11-01,63,21,71,13,50
INV0005006,P0006,2026-11-01,265,275,58,482,50
INV0005007,P0007,2026-11-01,552,305,155,702,69
INV0005008,P0008,2026-11-01,72,397,149,320,67
INV0005009,P0009,2026-11-01,327,246,71,502,50
INV0005010,P0010,2026-11-01,112,195,42,265,50
INV0005011,P0011,2026-11-01,426,224,97,553,50
INV0005012,P0012,2026-11-01,365,70,121,314,54
INV0005013,P0013,2026-11-01,506,187,21,672,50
INV0005014,P0014,2026-11-01,114,385,44,455,50
INV0005015,P0015,2026-11-01,321,5,103,223,50
INV0005016,P0016,2026-11-01,115,98,65,148,50
INV0005017,P0017,2026-11-01,422,313,123,612,55
INV0005018,P0018,2026-11-01,397,76,154,319,69
INV0005019,P0019,2026-11-01,568,128,163,533,73
INV0005020,P0020,2026-11-01,122,58,160,20,72
INV0005021,P0021,2026-11-01,327,39,154,212,69
INV0005022,P0022,2026-11-01,103,155,141,117,63
INV0005023,P0023,2026-11-01,142,266,40,368,50
INV0005024,P0024,2026-11-01,69,235,169,135,76
INV0005025,P0025,2026-11-01,224,253,44,433,50
INV0005026,P0026,2026-11-01,584,195,125,654,56
INV0005027,P0027,2026-11-01,169,162,125,206,56
INV0005028,P0028,2026-11-01,57,379,14,422,50
INV0005029,P0029,2026-11-01,356,139,52,443,50
INV0005030,P0030,2026-11-01,166,296,40,422,50
INV0005031,P0031,2026-11-01,277,197,155,319,69
INV0005032,P0032,2026-11-01,419,369,118,670,53
INV0005033,P0033,2026-11-01,484,146,158,472,71
INV0005034,P0034,2026-11-01,587,87,115,559,51
INV0005035,P0035,2026-11-01,349,334,155,528,69
INV0005036,P0036,2026-11-01,518,77,97,498,50
INV0005037,P0037,2026-11-01,160,287,112,335,50
INV0005038,P0038,2026-11-01,436,97,16,517,50
INV0005039,P0039,2026-11-01,426,120,146,400,65
INV0005040,P0040,2026-11-01,562,13,10,565,50
INV0005041,P0041,2026-11-01,288,36,8,316,50
INV0005042,P0042,2026-11-01,583,31,173,441,77
INV0005043,P0043,2026-11-01,664,295,163,796,73
INV0005044,P0044,2026-11-01,635,10,106,539,50
INV0005045,P0045,2026-11-01,395,108,72,431,50
INV0005046,P0046,2026-11-01,217,274,122,369,54
INV0005047,P0047,2026-11-01,596,346,45,897,50
INV0005048,P0048,2026-11-01,259,138,26,371,50
INV0005049,P0049,2026-11-01,246,15,30,231,50
INV0005050,P0050,2026-11-01,165,30,157,38,70
INV0005051,P0051,2026-11-01,86,75,231,0,103
INV0005052,P0052,2026-11-01,93,265,42,316,50
INV0005053,P0053,2026-11-01,384,5,58,331,50
INV0005054,P0054,2026-11-01,96,251,75,272,50
INV0005055,P0055,2026-11-01,587,366,112,841,50
INV0005056,P0056,2026-11-01,342,260,131,471,58
INV0005057,P0057,2026-11-01,389,189,60,518,50
INV0005058,P0058,2026-11-01,338,101,131,308,58
INV0005059,P0059,2026-11-01,612,25,175,462,78
INV0005060,P0060,2026-11-01,258,89,167,180,75
INV0005061,P0061,2026-11-01,616,350,16,950,50
INV0005062,P0062,2026-11-01,387,328,13,702,50
INV0005063,P0063,2026-11-01,559,30,91,498,50
INV0005064,P0064,2026-11-01,546,103,22,627,50
INV0005065,P0065,2026-11-01,589,196,162,623,72
INV0005066,P0066,2026-11-01,670,345,154,861,69
INV0005067,P0067,2026-11-01,419,229,54,594,50
INV0005068,P0068,2026-11-01,505,139,88,556,50
INV0005069,P0069,2026-11-01,278,215,49,444,50
INV0005070,P0070,2026-11-01,94,297,32,359,50
INV0005071,P0071,2026-11-01,184,74,170,88,76
INV0005072,P0072,2026-11-01,620,153,173,600,77
INV0005073,P0073,2026-11-01,477,204,77,604,50
INV0005074,P0074,2026-11-01,695,360,97,958,50
INV0005075,P0075,2026-11-01,68,271,21,318,50
INV0005076,P0076,2026-11-01,673,77,92,658,50
INV0005077,P0077,2026-11-01,639,338,32,945,50
INV0005078,P0078,2026-11-01,567,229,32,764,50
INV0005079,P0079,2026-11-01,346,304,95,555,50
INV0005080,P0080,2026-11-01,218,213,147,284,66
INV0005081,P0081,2026-11-01,250,216,127,339,57
INV0005082,P0082,2026-11-01,564,241,41,764,50
INV0005083,P0083,2026-11-01,533,144,86,591,50
INV0005084,P0084,2026-11-01,87,11,119,0,53
INV0005085,P0085,2026-11-01,460,336,50,746,50
INV0005086,P0086,2026-11-01,327,83,48,362,50
INV0005087,P0087,2026-11-01,192,304,175,321,78
INV0005088,P0088,2026-11-01,474,245,10,709,50
INV0005089,P0089,2026-11-01,267,57,119,205,53
INV0005090,P0090,2026-11-01,632,345,119,858,53
INV0005091,P0091,2026-11-01,341,355,162,534,72
INV0005092,P0092,2026-11-01,383,203,38,548,50
INV0005093,P0093,2026-11-01,100,247,168,179,75
INV0005094,P0094,2026-11-01,673,334,13,994,50
INV0005095,P0095,2026-11-01,399,237,120,516,54
INV0005096,P0096,2026-11-01,84,26,72,38,50
INV0005097,P0097,2026-11-01,159,235,179,215,80
INV0005098,P0098,2026-11-01,605,28,99,534,50
INV0005099,P0099,2026-11-01,301,57,26,332,50
INV0005100,P0100,2026-11-01,207,22,143,86,64
INV0005101,P0101,2026-11-01,694,348,66,976,50
INV0005102,P0102,2026-11-01,496,91,24,563,50
INV0005103,P0103,2026-11-01,572,293,50,815,50
INV0005104,P0104,2026-11-01,341,146,133,354,59
INV0005105,P0105,2026-11-01,273,6,147,132,66
INV0005106,P0106,2026-11-01,248,220,123,345,55
INV0005107,P0107,2026-11-01,681,148,62,767,50
INV0005108,P0108,2026-11-01,446,222,156,512,70
INV0005109,P0109,2026-11-01,661,143,81,723,50
INV0005110,P0110,2026-11-01,494,393,31,856,50
INV0005111,P0111,2026-11-01,444,366,179,631,80
INV0005112,P0112,2026-11-01,232,185,168,249,75
INV0005113,P0113,2026-11-01,426,398,102,722,50
INV0005114,P0114,2026-11-01,377,248,177,448,79
INV0005115,P0115,2026-11-01,322,364,39,647,50
INV0005116,P0116,2026-11-01,58,192,13,237,50
INV0005117,P0117,2026-11-01,641,37,166,512,74
INV0005118,P0118,2026-11-01,538,211,108,641,50
INV0005119,P0119,2026-11-01,544,9,157,396,70
INV0005120,P0120,2026-11-01,286,133,144,275,64
INV0005121,P0121,2026-11-01,673,390,86,977,50
INV0005122,P0122,2026-11-01,231,9,7,233,50
INV0005123,P0123,2026-11-01,423,96,126,393,56
INV0005124,P0124,2026-11-01,211,12,173,50,77
INV0005125,P0125,2026-11-01,667,129,30,766,50
INV0005126,P0126,2026-11-01,467,88,154,401,69
INV0005127,P0127,2026-11-01,109,285,22,372,50
INV0005128,P0128,2026-11-01,380,4,10,374,50
INV0005129,P0129,2026-11-01,58,205,97,166,50
INV0005130,P0130,2026-11-01,150,366,97,419,50
INV0005131,P0131,2026-11-01,106,187,172,121,77
INV0005132,P0132,2026-11-01,156,26,157,25,70
INV0005133,P0133,2026-11-01,68,382,58,392,50
INV0005134,P0134,2026-11-01,626,247,57,816,50
INV0005135,P0135,2026-11-01,308,369,113,564,50
INV0005136,P0136,2026-11-01,244,309,154,399,69
INV0005137,P0137,2026-11-01,498,119,59,558,50
INV0005138,P0138,2026-11-01,341,382,75,648,50
INV0005139,P0139,2026-11-01,342,121,29,434,50
INV0005140,P0140,2026-11-01,87,229,73,243,50
INV0005141,P0141,2026-11-01,373,3,100,276,50
INV0005142,P0142,2026-11-01,52,279,83,248,50
INV0005143,P0143,2026-11-01,199,122,119,202,53
INV0005144,P0144,2026-11-01,685,210,50,845,50
INV0005145,P0145,2026-11-01,329,325,5,649,50
INV0005146,P0146,2026-11-01,349,320,155,514,69
INV0005147,P0147,2026-11-01,84,27,66,45,50
INV0005148,P0148,2026-11-01,648,210,115,743,51
INV0005149,P0149,2026-11-01,614,5,72,547,50
INV0005150,P0150,2026-11-01,662,256,167,751,75
INV0005151,P0151,2026-11-01,362,286,116,532,52
INV0005152,P0152,2026-11-01,156,332,66,422,50
INV0005153,P0153,2026-11-01,429,326,63,692,50
INV0005154,P0154,2026-11-01,350,90,65,375,50
INV0005155,P0155,2026-11-01,692,194,104,782,50
INV0005156,P0156,2026-11-01,183,276,163,296,73
INV0005157,P0157,2026-11-01,359,204,74,489,50
INV0005158,P0158,2026-11-01,247,344,70,521,50
INV0005159,P0159,2026-11-01,500,253,6,747,50
INV0005160,P0160,2026-11-01,456,145,50,551,50
INV0005161,P0161,2026-11-01,574,363,123,814,55
INV0005162,P0162,2026-11-01,419,122,176,365,79
INV0005163,P0163,2026-11-01,696,54,112,638,50
INV0005164,P0164,2026-11-01,305,7,93,219,50
INV0005165,P0165,2026-11-01,156,61,23,194,50
INV0005166,P0166,2026-11-01,672,335,90,917,50
INV0005167,P0167,2026-11-01,372,89,169,292,76
INV0005168,P0168,2026-11-01,568,121,74,615,50
INV0005169,P0169,2026-11-01,71,334,61,344,50
INV0005170,P0170,2026-11-01,527,225,115,637,51
INV0005171,P0171,2026-11-01,312,84,9,387,50
INV0005172,P0172,2026-11-01,581,256,44,793,50
INV0005173,P0173,2026-11-01,190,92,151,131,67
INV0005174,P0174,2026-11-01,668,104,31,741,50
INV0005175,P0175,2026-11-01,174,131,134,171,60
INV0005176,P0176,2026-11-01,541,207,174,574,78
INV0005177,P0177,2026-11-01,195,149,105,239,50
INV0005178,P0178,2026-11-01,153,264,67,350,50
INV0005179,P0179,2026-11-01,689,273,81,881,50
INV0005180,P0180,2026-11-01,219,60,50,229,50
INV0005181,P0181,2026-11-01,403,200,38,565,50
INV0005182,P0182,2026-11-01,536,258,70,724,50
INV0005183,P0183,2026-11-01,113,313,159,267,71
INV0005184,P0184,2026-11-01,521,301,147,675,66
INV0005185,P0185,2026-11-01,310,293,106,497,50
INV0005186,P0186,2026-11-01,581,264,122,723,54
INV0005187,P0187,2026-11-01,287,351,41,597,50
INV0005188,P0188,2026-11-01,200,55,123,132,55
INV0005189,P0189,2026-11-01,114,215,144,185,64
INV0005190,P0190,2026-11-01,661,93,132,622,59
INV0005191,P0191,2026-11-01,567,208,134,641,60
INV0005192,P0192,2026-11-01,163,84,87,160,50
INV0005193,P0193,2026-11-01,90,91,173,8,77
INV0005194,P0194,2026-11-01,318,159,145,332,65
INV0005195,P0195,2026-11-01,488,379,20,847,50
INV0005196,P0196,2026-11-01,399,91,97,393,50
INV0005197,P0197,2026-11-01,668,29,124,573,55
INV0005198,P0198,2026-11-01,155,322,11,466,50
INV0005199,P0199,2026-11-01,699,248,24,923,50
INV0005200,P0200,2026-11-01,520,103,95,528,50
INV0005201,P0201,2026-11-01,454,164,114,504,51
INV0005202,P0202,2026-11-01,405,369,136,638,61
INV0005203,P0203,2026-11-01,62,242,168,136,75
INV0005204,P0204,2026-11-01,634,134,12,756,50
INV0005205,P0205,2026-11-01,214,310,56,468,50
INV0005206,P0206,2026-11-01,551,333,155,729,69
INV0005207,P0207,2026-11-01,348,354,34,668,50
INV0005208,P0208,2026-11-01,415,268,168,515,75
INV0005209,P0209,2026-11-01,523,138,9,652,50
INV0005210,P0210,2026-11-01,280,148,62,366,50
INV0005211,P0211,2026-11-01,449,318,133,634,59
INV0005212,P0212,2026-11-01,128,231,53,306,50
INV0005213,P0213,2026-11-01,196,357,58,495,50
INV0005214,P0214,2026-11-01,362,3,148,217,66
INV0005215,P0215,2026-11-01,649,150,134,665,60
INV0005216,P0216,2026-11-01,613,40,64,589,50
INV0005217,P0217,2026-11-01,520,381,90,811,50
INV0005218,P0218,2026-11-01,660,177,38,799,50
INV0005219,P0219,2026-11-01,504,81,92,493,50
INV0005220,P0220,2026-11-01,424,373,154,643,69
INV0005221,P0221,2026-11-01,494,10,36,468,50
INV0005222,P0222,2026-11-01,456,199,119,536,53
INV0005223,P0223,2026-11-01,155,8,103,60,50
INV0005224,P0224,2026-11-01,94,221,9,306,50
INV0005225,P0225,2026-11-01,61,367,84,344,50
INV0005226,P0226,2026-11-01,143,169,120,192,54
INV0005227,P0227,2026-11-01,354,244,165,433,74
INV0005228,P0228,2026-11-01,197,246,119,324,53
INV0005229,P0229,2026-11-01,578,123,94,607,50
INV0005230,P0230,2026-11-01,142,11,48,105,50
INV0005231,P0231,2026-11-01,505,170,106,569,50
INV0005232,P0232,2026-11-01,412,105,171,346,76
INV0005233,P0233,2026-11-01,657,192,84,765,50
INV0005234,P0234,2026-11-01,543,62,36,569,50
INV0005235,P0235,2026-11-01,107,265,154,218,69
INV0005236,P0236,2026-11-01,413,330,14,729,50
INV0005237,P0237,2026-11-01,176,386,15,547,50
INV0005238,P0238,2026-11-01,374,76,145,305,65
INV0005239,P0239,2026-11-01,645,31,105,571,50
INV0005240,P0240,2026-11-01,235,366,146,455,65
INV0005241,P0241,2026-11-01,181,17,125,73,56
INV0005242,P0242,2026-11-01,504,46,9,541,50
INV0005243,P0243,2026-11-01,293,237,152,378,68
INV0005244,P0244,2026-11-01,395,112,153,354,68
INV0005245,P0245,2026-11-01,62,15,141,0,63
INV0005246,P0246,2026-11-01,290,291,148,433,66
INV0005247,P0247,2026-11-01,168,136,34,270,50
INV0005248,P0248,2026-11-01,455,140,87,508,50
INV0005249,P0249,2026-11-01,399,148,62,485,50
INV0005250,P0250,2026-11-01,83,71,133,21,59
INV0005251,P0251,2026-11-01,547,229,125,651,56
INV0005252,P0252,2026-11-01,208,279,19,468,50
INV0005253,P0253,2026-11-01,290,210,142,358,63
INV0005254,P0254,2026-11-01,589,255,119,725,53
INV0005255,P0255,2026-11-01,377,342,94,625,50
INV0005256,P0256,2026-11-01,531,244,144,631,64
INV0005257,P0257,2026-11-01,526,134,177,483,79
INV0005258,P0258,2026-11-01,156,82,155,83,69
INV0005259,P0259,2026-11-01,175,226,114,287,51
INV0005260,P0260,2026-11-01,90,397,19,468,50
INV0005261,P0261,2026-11-01,688,125,139,674,62
INV0005262,P0262,2026-11-01,330,330,15,645,50
INV0005263,P0263,2026-11-01,397,365,148,614,66
INV0005264,P0264,2026-11-01,533,103,24,612,50
INV0005265,P0265,2026-11-01,72,4,132,0,59
INV0005266,P0266,2026-11-01,463,395,20,838,50
INV0005267,P0267,2026-11-01,262,330,61,531,50
INV0005268,P0268,2026-11-01,319,160,175,304,78
INV0005269,P0269,2026-11-01,616,142,86,672,50
INV0005270,P0270,2026-11-01,100,284,8,376,50
INV0005271,P0271,2026-11-01,620,344,8,956,50
INV0005272,P0272,2026-11-01,651,240,124,767,55
INV0005273,P0273,2026-11-01,650,70,24,696,50
INV0005274,P0274,2026-11-01,540,335,125,750,56
INV0005275,P0275,2026-11-01,158,22,82,98,50
INV0005276,P0276,2026-11-01,89,1,71,19,50
INV0005277,P0277,2026-11-01,506,256,34,728,50
INV0005278,P0278,2026-11-01,624,6,145,485,65
INV0005279,P0279,2026-11-01,385,158,136,407,61
INV0005280,P0280,2026-11-01,682,63,137,608,61
INV0005281,P0281,2026-11-01,495,132,143,484,64
INV0005282,P0282,2026-11-01,654,295,19,930,50
INV0005283,P0283,2026-11-01,99,203,166,136,74
INV0005284,P0284,2026-11-01,119,75,107,87,50
INV0005285,P0285,2026-11-01,118,144,50,212,50
INV0005286,P0286,2026-11-01,435,110,113,432,50
INV0005287,P0287,2026-11-01,443,285,51,677,50
INV0005288,P0288,2026-11-01,550,181,114,617,51
INV0005289,P0289,2026-11-01,455,271,112,614,50
INV0005290,P0290,2026-11-01,177,111,86,202,50
INV0005291,P0291,2026-11-01,124,158,17,265,50
INV0005292,P0292,2026-11-01,320,340,32,628,50
INV0005293,P0293,2026-11-01,341,368,118,591,53
INV0005294,P0294,2026-11-01,621,382,127,876,57
INV0005295,P0295,2026-11-01,314,65,26,353,50
INV0005296,P0296,2026-11-01,504,273,88,689,50
INV0005297,P0297,2026-11-01,98,135,40,193,50
INV0005298,P0298,2026-11-01,533,225,64,694,50
INV0005299,P0299,2026-11-01,293,99,33,359,50
INV0005300,P0300,2026-11-01,236,173,63,346,50
INV0005301,P0301,2026-11-01,266,203,31,438,50
INV0005302,P0302,2026-11-01,383,9,71,321,50
INV0005303,P0303,2026-11-01,359,4,17,346,50
INV0005304,P0304,2026-11-01,445,288,116,617,52
INV0005305,P0305,2026-11-01,376,298,139,535,62
INV0005306,P0306,2026-11-01,435,335,101,669,50
INV0005307,P0307,2026-11-01,160,45,48,157,50
INV0005308,P0308,2026-11-01,305,183,148,340,66
INV0005309,P0309,2026-11-01,397,351,28,720,50
INV0005310,P0310,2026-11-01,428,95,167,356,75
INV0005311,P0311,2026-11-01,288,53,39,302,50
INV0005312,P0312,2026-11-01,686,177,162,701,72
INV0005313,P0313,2026-11-01,619,362,84,897,50
INV0005314,P0314,2026-11-01,296,89,159,226,71
INV0005315,P0315,2026-11-01,141,383,56,468,50
INV0005316,P0316,2026-11-01,531,357,127,761,57
INV0005317,P0317,2026-11-01,212,252,176,288,79
INV0005318,P0318,2026-11-01,617,95,151,561,67
INV0005319,P0319,2026-11-01,57,360,99,318,50
INV0005320,P0320,2026-11-01,660,257,51,866,50
INV0005321,P0321,2026-11-01,458,338,162,634,72
INV0005322,P0322,2026-11-01,509,297,37,769,50
INV0005323,P0323,2026-11-01,147,139,59,227,50
INV0005324,P0324,2026-11-01,627,113,67,673,50
INV0005325,P0325,2026-11-01,564,175,85,654,50
INV0005326,P0326,2026-11-01,167,69,156,80,70
INV0005327,P0327,2026-11-01,443,168,36,575,50
INV0005328,P0328,2026-11-01,407,255,51,611,50
INV0005329,P0329,2026-11-01,422,16,127,311,57
INV0005330,P0330,2026-11-01,664,75,74,665,50
INV0005331,P0331,2026-11-01,533,313,43,803,50
INV0005332,P0332,2026-11-01,359,308,118,549,53
INV0005333,P0333,2026-11-01,534,297,178,653,80
INV0005334,P0334,2026-11-01,632,313,95,850,50
INV0005335,P0335,2026-11-01,482,27,172,337,77
INV0005336,P0336,2026-11-01,590,88,105,573,50
INV0005337,P0337,2026-11-01,342,231,50,523,50
INV0005338,P0338,2026-11-01,485,162,102,545,50
INV0005339,P0339,2026-11-01,467,298,144,621,64
INV0005340,P0340,2026-11-01,223,151,121,253,54
INV0005341,P0341,2026-11-01,673,363,61,975,50
INV0005342,P0342,2026-11-01,310,374,125,559,56
INV0005343,P0343,2026-11-01,497,136,51,582,50
INV0005344,P0344,2026-11-01,526,203,136,593,61
INV0005345,P0345,2026-11-01,636,256,149,743,67
INV0005346,P0346,2026-11-01,194,64,170,88,76
