customer_id,customer_name,gender,age,city,state,customer_segment,acquisition_channel,registration_date
C09455,Customer 9455,Female,43,Surat,Gujarat,VIP,Google Ads,2026-04-13
C09456,Customer 9456,Female,59,Mumbai,Maharashtra,At-Risk,Google Ads,2025-04-03
C09457,Customer 9457,Male,26,Nagpur,Maharashtra,At-Risk,Instagram,2025-03-18
C09458,Customer 9458,Male,65,Nagpur,Maharashtra,Loyal,Google Ads,2026-04-17
C09459,Customer 9459,Female,42,Ahmedabad,Gujarat,At-Risk,Google Ads,2025-10-11
C09460,Customer 9460,Female,57,Thiruvananthapuram,Kerala,VIP,Organic Search,2024-12-05
C09461,Customer 9461,Male,56,Noida,Uttar Pradesh,Loyal,Organic Search,2024-10-14
C09462,Customer 9462,Male,56,Nizamabad,Telangana,New,Marketplace,2024-12-19
C09463,Customer 9463,Male,29,Mangaluru,Karnataka,Loyal,Marketplace,2024-08-18
C09464,Customer 9464,Male,27,Mumbai,Maharashtra,New,Influencer,2025-03-01
C09465,Customer 9465,Male,22,Kozhikode,Kerala,New,Organic Search,2025-08-29
C09466,Customer 9466,Female,59,Mumbai,Maharashtra,Loyal,Meta Ads,2025-09-19
C09467,Customer 9467,Female,47,Nagpur,Maharashtra,New,Google Ads,2024-02-07
C09468,Customer 9468,Male,60,Howrah,West Bengal,Dormant,Marketplace,2024-02-27
C09469,Customer 9469,Female,34,Ahmedabad,Gujarat,Loyal,Marketplace,2025-07-19
C09470,Customer 9470,Female,46,Nagpur,Maharashtra,VIP,Email,2025-04-27
C09471,Customer 9471,Female,20,Kolkata,West Bengal,New,Email,2024-02-21
C09472,Customer 9472,Male,49,Hyderabad,Telangana,At-Risk,Google Ads,2026-05-19
C09473,Customer 9473,Male,61,Hyderabad,Telangana,Loyal,Google Ads,2026-05-30
C09474,Customer 9474,Male,47,Nizamabad,Telangana,Loyal,Email,2024-03-01
C09475,Customer 9475,Female,58,Madurai,Tamil Nadu,Loyal,Meta Ads,2024-01-06
C09476,Customer 9476,Male,44,Thiruvananthapuram,Kerala,Loyal,Email,2024-03-18
C09477,Customer 9477,Female,38,Vadodara,Gujarat,Loyal,Affiliate,2025-08-09
C09478,Customer 9478,Male,26,Jodhpur,Rajasthan,VIP,Affiliate,2026-04-29
C09479,Customer 9479,Male,29,Mysuru,Karnataka,At-Risk,Influencer,2024-12-30
C09480,Customer 9480,Female,49,Udaipur,Rajasthan,One-Time,Meta Ads,2026-01-18
C09481,Customer 9481,Male,37,Thiruvananthapuram,Kerala,Dormant,Instagram,2024-07-08
C09482,Customer 9482,Female,36,Coimbatore,Tamil Nadu,One-Time,Organic Search,2024-01-01
C09483,Customer 9483,Female,44,Kochi,Kerala,One-Time,Organic Search,2025-03-10
C09484,Customer 9484,Male,43,Howrah,West Bengal,One-Time,Marketplace,2025-02-10
C09485,Customer 9485,Male,56,Udaipur,Rajasthan,One-Time,Meta Ads,2026-06-15
C09486,Customer 9486,Male,61,Mangaluru,Karnataka,One-Time,Google Ads,2024-10-05
C09487,Customer 9487,Female,24,Kolkata,West Bengal,At-Risk,Instagram,2025-01-24
C09488,Customer 9488,Female,23,Delhi,Delhi,Loyal,Email,2024-05-30
C09489,Customer 9489,Female,57,Thiruvananthapuram,Kerala,Dormant,Instagram,2024-12-26
C09490,Customer 9490,Male,63,Kozhikode,Kerala,New,Meta Ads,2024-02-17
C09491,Customer 9491,Male,43,Madurai,Tamil Nadu,Loyal,Meta Ads,2024-11-04
C09492,Customer 9492,Male,45,Kozhikode,Kerala,New,Instagram,2024-08-12
C09493,Customer 9493,Female,52,Kanpur,Uttar Pradesh,Loyal,Organic Search,2024-12-06
C09494,Customer 9494,Male,63,Surat,Gujarat,One-Time,Google Ads,2025-08-10
C09495,Customer 9495,Other,35,Warangal,Telangana,VIP,Influencer,2025-12-07
C09496,Customer 9496,Female,27,Pune,Maharashtra,VIP,Organic Search,2024-09-30
C09497,Customer 9497,Female,57,Warangal,Telangana,New,Google Ads,2026-02-25
C09498,Customer 9498,Other,20,Nizamabad,Telangana,New,Google Ads,2024-10-03
C09499,Customer 9499,Female,22,Kozhikode,Kerala,One-Time,Google Ads,2024-03-11
C09500,Customer 9500,Male,47,Nagpur,Maharashtra,New,Google Ads,2024-08-24
C09501,Customer 9501,Female,33,Jodhpur,Rajasthan,Loyal,Organic Search,2024-08-04
C09502,Customer 9502,Female,43,Kolkata,West Bengal,Loyal,Marketplace,2024-03-28
C09503,Customer 9503,Male,41,Kolkata,West Bengal,At-Risk,Google Ads,2025-08-16
C09504,Customer 9504,Female,53,Mumbai,Maharashtra,Dormant,Meta Ads,2025-06-17
C09505,Customer 9505,Male,26,Surat,Gujarat,One-Time,Influencer,2024-10-01
C09506,Customer 9506,Female,46,Kolkata,West Bengal,Dormant,Email,2025-10-20
C09507,Customer 9507,Female,53,Surat,Gujarat,At-Risk,Instagram,2024-07-17
C09508,Customer 9508,Female,42,Nagpur,Maharashtra,New,Email,2026-06-01
C09509,Customer 9509,Male,32,Jodhpur,Rajasthan,At-Risk,Google Ads,2024-11-10
C09510,Customer 9510,Female,61,Nizamabad,Telangana,Loyal,Meta Ads,2024-07-22
C09511,Customer 9511,Female,24,Surat,Gujarat,VIP,Marketplace,2025-11-03
C09512,Customer 9512,Female,33,Madurai,Tamil Nadu,VIP,Organic Search,2024-05-26
C09513,Customer 9513,Male,44,Bengaluru,Karnataka,At-Risk,Meta Ads,2026-05-13
C09514,Customer 9514,Female,31,Lucknow,Uttar Pradesh,At-Risk,Marketplace,2025-09-28
C09515,Customer 9515,Male,49,Nagpur,Maharashtra,At-Risk,Instagram,2024-07-03
C09516,Customer 9516,Female,56,Kozhikode,Kerala,One-Time,Google Ads,2024-10-17
C09517,Customer 9517,Female,43,Noida,Uttar Pradesh,Dormant,Marketplace,2026-05-20
C09518,Customer 9518,Female,34,Chennai,Tamil Nadu,Loyal,Organic Search,2025-04-02
C09519,Customer 9519,Female,46,Bengaluru,Karnataka,At-Risk,Organic Search,2025-05-08
C09520,Customer 9520,Male,45,Pune,Maharashtra,At-Risk,Google Ads,2025-09-29
C09521,Customer 9521,Male,56,Kozhikode,Kerala,New,Meta Ads,2024-08-18
C09522,Customer 9522,Male,47,Kolkata,West Bengal,One-Time,Marketplace,2025-01-12
C09523,Customer 9523,Male,18,Nizamabad,Telangana,At-Risk,Google Ads,2025-01-12
C09524,Customer 9524,Male,32,Delhi,Delhi,Dormant,Influencer,2024-11-30
C09525,Customer 9525,Female,35,Hyderabad,Telangana,VIP,Affiliate,2024-10-09
C09526,Customer 9526,Female,35,Surat,Gujarat,Loyal,Instagram,2025-01-30
C09527,Customer 9527,Male,59,New Delhi,Delhi,One-Time,Marketplace,2025-12-09
C09528,Customer 9528,Other,19,Hyderabad,Telangana,Loyal,Marketplace,2025-02-15
C09529,Customer 9529,Male,53,Kanpur,Uttar Pradesh,One-Time,Influencer,2024-03-20
C09530,Customer 9530,Male,31,Bengaluru,Karnataka,At-Risk,Instagram,2024-01-01
C09531,Customer 9531,Female,44,Vadodara,Gujarat,Loyal,Organic Search,2024-01-19
C09532,Customer 9532,Male,33,Howrah,West Bengal,One-Time,Meta Ads,2024-06-18
C09533,Customer 9533,Male,21,Kozhikode,Kerala,Loyal,Google Ads,2025-11-16
C09534,Customer 9534,Male,18,New Delhi,Delhi,Dormant,Marketplace,2025-07-02
C09535,Customer 9535,Male,36,Kozhikode,Kerala,Loyal,Marketplace,2024-11-10
C09536,Customer 9536,Female,57,Coimbatore,Tamil Nadu,New,Google Ads,2024-01-16
C09537,Customer 9537,Male,34,Kanpur,Uttar Pradesh,Loyal,Organic Search,2024-10-22
C09538,Customer 9538,Female,60,Mumbai,Maharashtra,Loyal,Marketplace,2024-09-05
C09539,Customer 9539,Female,61,Udaipur,Rajasthan,One-Time,Organic Search,2025-03-23
C09540,Customer 9540,Male,26,Hyderabad,Telangana,VIP,Google Ads,2025-01-31
C09541,Customer 9541,Male,58,Kozhikode,Kerala,One-Time,Google Ads,2024-06-03
C09542,Customer 9542,Male,47,Kochi,Kerala,Loyal,Email,2025-02-01
C09543,Customer 9543,Female,44,Madurai,Tamil Nadu,Loyal,Marketplace,2024-04-18
C09544,Customer 9544,Female,39,Delhi,Delhi,Loyal,Meta Ads,2024-02-13
C09545,Customer 9545,Female,63,Surat,Gujarat,Loyal,Meta Ads,2026-04-11
C09546,Customer 9546,Male,24,Mysuru,Karnataka,VIP,Affiliate,2026-02-26
C09547,Customer 9547,Male,18,Kolkata,West Bengal,New,Affiliate,2026-06-14
C09548,Customer 9548,Male,19,Jaipur,Rajasthan,One-Time,Marketplace,2024-03-22
C09549,Customer 9549,Female,60,Delhi,Delhi,At-Risk,Influencer,2025-09-01
C09550,Customer 9550,Male,49,Nagpur,Maharashtra,Dormant,Organic Search,2026-02-27
C09551,Customer 9551,Female,42,Kozhikode,Kerala,New,Marketplace,2024-12-27
C09552,Customer 9552,Male,21,Mumbai,Maharashtra,New,Organic Search,2026-06-10
C09553,Customer 9553,Male,24,Kolkata,West Bengal,Dormant,Organic Search,2026-05-19
C09554,Customer 9554,Female,60,Nizamabad,Telangana,New,Google Ads,2024-06-09
C09555,Customer 9555,Female,59,Pune,Maharashtra,Dormant,Instagram,2026-02-18
C09556,Customer 9556,Male,55,Hyderabad,Telangana,At-Risk,Google Ads,2024-03-04
C09557,Customer 9557,Female,60,Chennai,Tamil Nadu,New,Marketplace,2024-05-19
C09558,Customer 9558,Male,52,Howrah,West Bengal,New,Google Ads,2024-04-18
C09559,Customer 9559,Male,54,Delhi,Delhi,Dormant,Meta Ads,2026-06-02
C09560,Customer 9560,Female,58,Kolkata,West Bengal,One-Time,Marketplace,2026-02-06
C09561,Customer 9561,Male,39,Howrah,West Bengal,Loyal,Affiliate,2024-09-08
C09562,Customer 9562,Female,23,Pune,Maharashtra,New,Organic Search,2026-05-25
C09563,Customer 9563,Male,23,Nizamabad,Telangana,Loyal,Organic Search,2024-04-25
C09564,Customer 9564,Female,48,Howrah,West Bengal,At-Risk,Google Ads,2025-06-16
C09565,Customer 9565,Male,27,Howrah,West Bengal,Loyal,Meta Ads,2026-02-16
C09566,Customer 9566,Other,27,Surat,Gujarat,New,Affiliate,2026-05-02
C09567,Customer 9567,Female,60,Mangaluru,Karnataka,Loyal,Marketplace,2024-07-17
C09568,Customer 9568,Male,42,Kanpur,Uttar Pradesh,Loyal,Meta Ads,2025-11-23
C09569,Customer 9569,Male,40,Warangal,Telangana,New,Meta Ads,2025-09-09
C09570,Customer 9570,Male,35,Kolkata,West Bengal,At-Risk,Meta Ads,2025-05-26
C09571,Customer 9571,Male,30,Mumbai,Maharashtra,Loyal,Email,2025-12-25
C09572,Customer 9572,Male,23,Kolkata,West Bengal,New,Meta Ads,2026-04-02
C09573,Customer 9573,Male,63,Coimbatore,Tamil Nadu,Dormant,Google Ads,2024-05-12
C09574,Customer 9574,Male,53,Udaipur,Rajasthan,Loyal,Instagram,2025-02-25
C09575,Customer 9575,Male,59,Hyderabad,Telangana,New,Email,2024-07-08
C09576,Customer 9576,Female,32,Vadodara,Gujarat,New,Organic Search,2025-01-05
C09577,Customer 9577,Female,23,Mumbai,Maharashtra,One-Time,Meta Ads,2024-12-06
C09578,Customer 9578,Male,23,Kolkata,West Bengal,One-Time,Meta Ads,2025-10-09
C09579,Customer 9579,Female,64,Pune,Maharashtra,One-Time,Meta Ads,2025-07-08
C09580,Customer 9580,Female,60,Warangal,Telangana,At-Risk,Organic Search,2025-11-04
C09581,Customer 9581,Male,62,Jaipur,Rajasthan,Loyal,Meta Ads,2025-09-27
C09582,Customer 9582,Male,24,Nizamabad,Telangana,New,Marketplace,2024-11-15
C09583,Customer 9583,Male,38,Mumbai,Maharashtra,VIP,Meta Ads,2025-08-02
C09584,Customer 9584,Female,27,Kanpur,Uttar Pradesh,VIP,Affiliate,2025-03-04
C09585,Customer 9585,Female,46,Noida,Uttar Pradesh,Loyal,Meta Ads,2025-04-28
C09586,Customer 9586,Female,19,Kanpur,Uttar Pradesh,Dormant,Organic Search,2024-07-13
C09587,Customer 9587,Other,36,Mangaluru,Karnataka,One-Time,Organic Search,2024-09-05
C09588,Customer 9588,Female,42,Delhi,Delhi,New,Google Ads,2024-04-17
C09589,Customer 9589,Male,31,Noida,Uttar Pradesh,New,Instagram,2024-05-23
C09590,Customer 9590,Female,57,Pune,Maharashtra,One-Time,Google Ads,2024-11-12
C09591,Customer 9591,Female,21,Jodhpur,Rajasthan,Loyal,Email,2024-06-15
C09592,Customer 9592,Male,58,Warangal,Telangana,New,Marketplace,2025-03-19
C09593,Customer 9593,Male,18,Kozhikode,Kerala,Loyal,Organic Search,2025-10-07
C09594,Customer 9594,Male,53,Kolkata,West Bengal,Dormant,Organic Search,2024-05-21
C09595,Customer 9595,Female,49,New Delhi,Delhi,At-Risk,Meta Ads,2024-07-07
C09596,Customer 9596,Female,40,New Delhi,Delhi,Loyal,Email,2024-05-26
C09597,Customer 9597,Male,20,Mumbai,Maharashtra,Loyal,Organic Search,2025-12-31
C09598,Customer 9598,Female,60,Mangaluru,Karnataka,VIP,Google Ads,2024-04-21
C09599,Customer 9599,Female,61,Udaipur,Rajasthan,Loyal,Google Ads,2026-04-10
C09600,Customer 9600,Female,54,Surat,Gujarat,One-Time,Meta Ads,2026-02-27
C09601,Customer 9601,Male,63,New Delhi,Delhi,One-Time,Meta Ads,2024-12-13
C09602,Customer 9602,Male,60,Mumbai,Maharashtra,New,Marketplace,2025-09-16
C09603,Customer 9603,Male,57,Jaipur,Rajasthan,Loyal,Google Ads,2024-06-12
C09604,Customer 9604,Other,29,Madurai,Tamil Nadu,Loyal,Google Ads,2024-05-10
C09605,Customer 9605,Male,57,Pune,Maharashtra,New,Google Ads,2025-08-18
C09606,Customer 9606,Male,46,Kochi,Kerala,One-Time,Meta Ads,2025-08-18
C09607,Customer 9607,Male,21,New Delhi,Delhi,At-Risk,Instagram,2024-09-29
C09608,Customer 9608,Male,19,New Delhi,Delhi,One-Time,Meta Ads,2025-03-13
C09609,Customer 9609,Female,30,Kozhikode,Kerala,One-Time,Google Ads,2025-04-17
C09610,Customer 9610,Female,43,Coimbatore,Tamil Nadu,New,Google Ads,2025-05-23
C09611,Customer 9611,Female,64,Kochi,Kerala,New,Affiliate,2024-09-12
C09612,Customer 9612,Male,60,Udaipur,Rajasthan,VIP,Email,2026-01-15
C09613,Customer 9613,Female,64,Howrah,West Bengal,New,Organic Search,2025-06-27
C09614,Customer 9614,Female,53,Pune,Maharashtra,One-Time,Google Ads,2025-03-04
C09615,Customer 9615,Male,24,Hyderabad,Telangana,Dormant,Meta Ads,2025-04-12
C09616,Customer 9616,Male,55,Chennai,Tamil Nadu,Loyal,Marketplace,2024-09-16
C09617,Customer 9617,Female,36,Nizamabad,Telangana,Loyal,Google Ads,2024-11-03
C09618,Customer 9618,Male,33,Warangal,Telangana,Loyal,Instagram,2025-12-03
C09619,Customer 9619,Male,43,Surat,Gujarat,New,Meta Ads,2024-04-27
C09620,Customer 9620,Female,37,Jaipur,Rajasthan,One-Time,Google Ads,2024-05-23
C09621,Customer 9621,Female,48,Nagpur,Maharashtra,One-Time,Email,2024-05-31
C09622,Customer 9622,Female,65,Udaipur,Rajasthan,New,Email,2026-04-12
C09623,Customer 9623,Male,33,Thiruvananthapuram,Kerala,New,Meta Ads,2025-12-29
C09624,Customer 9624,Female,30,Jaipur,Rajasthan,Loyal,Email,2026-04-27
C09625,Customer 9625,Male,64,Noida,Uttar Pradesh,New,Instagram,2024-10-09
C09626,Customer 9626,Female,22,Udaipur,Rajasthan,New,Email,2024-11-06
C09627,Customer 9627,Female,58,Pune,Maharashtra,Loyal,Influencer,2024-09-10
C09628,Customer 9628,Male,36,Chennai,Tamil Nadu,Loyal,Organic Search,2025-11-26
C09629,Customer 9629,Female,64,Kochi,Kerala,Loyal,Meta Ads,2025-11-12
C09630,Customer 9630,Female,54,Kolkata,West Bengal,New,Meta Ads,2026-04-09
C09631,Customer 9631,Male,24,Noida,Uttar Pradesh,VIP,Organic Search,2024-09-13
C09632,Customer 9632,Male,43,Thiruvananthapuram,Kerala,At-Risk,Meta Ads,2026-04-07
C09633,Customer 9633,Male,30,Pune,Maharashtra,Loyal,Marketplace,2026-05-05
C09634,Customer 9634,Male,20,Mangaluru,Karnataka,At-Risk,Influencer,2024-04-12
C09635,Customer 9635,Male,47,Kolkata,West Bengal,One-Time,Meta Ads,2024-11-08
C09636,Customer 9636,Female,49,Nizamabad,Telangana,New,Affiliate,2024-05-30
C09637,Customer 9637,Female,57,Ahmedabad,Gujarat,One-Time,Meta Ads,2026-05-31
C09638,Customer 9638,Male,53,Noida,Uttar Pradesh,Loyal,Google Ads,2025-03-17
C09639,Customer 9639,Male,47,Ahmedabad,Gujarat,At-Risk,Marketplace,2024-01-12
C09640,Customer 9640,Male,46,Mysuru,Karnataka,One-Time,Affiliate,2025-05-11
C09641,Customer 9641,Male,47,Udaipur,Rajasthan,One-Time,Email,2024-06-10
C09642,Customer 9642,Female,26,Mumbai,Maharashtra,At-Risk,Influencer,2024-11-05
C09643,Customer 9643,Female,48,Thiruvananthapuram,Kerala,One-Time,Google Ads,2025-06-01
C09644,Customer 9644,Female,27,Warangal,Telangana,Loyal,Organic Search,2024-03-09
C09645,Customer 9645,Male,45,Noida,Uttar Pradesh,One-Time,Marketplace,2026-04-01
C09646,Customer 9646,Female,37,New Delhi,Delhi,Dormant,Affiliate,2025-01-21
C09647,Customer 9647,Female,58,Coimbatore,Tamil Nadu,New,Instagram,2025-08-04
C09648,Customer 9648,Male,35,Delhi,Delhi,VIP,Meta Ads,2024-09-10
C09649,Customer 9649,Male,18,Mumbai,Maharashtra,Loyal,Marketplace,2025-11-22
C09650,Customer 9650,Female,22,New Delhi,Delhi,Dormant,Meta Ads,2025-02-06
C09651,Customer 9651,Male,27,Noida,Uttar Pradesh,Dormant,Marketplace,2025-04-09
C09652,Customer 9652,Male,59,Kanpur,Uttar Pradesh,At-Risk,Meta Ads,2024-09-02
C09653,Customer 9653,Male,54,Nagpur,Maharashtra,New,Google Ads,2024-06-17
C09654,Customer 9654,Male,62,Howrah,West Bengal,Loyal,Meta Ads,2025-01-27
C09655,Customer 9655,Female,53,Lucknow,Uttar Pradesh,At-Risk,Email,2024-10-14
C09656,Customer 9656,Female,24,Lucknow,Uttar Pradesh,Loyal,Google Ads,2025-06-13
C09657,Customer 9657,Female,20,Coimbatore,Tamil Nadu,At-Risk,Instagram,2025-06-14
C09658,Customer 9658,Other,44,Warangal,Telangana,At-Risk,Marketplace,2024-11-20
C09659,Customer 9659,Female,43,Kochi,Kerala,One-Time,Google Ads,2024-05-01
C09660,Customer 9660,Male,38,Madurai,Tamil Nadu,New,Organic Search,2024-07-08
C09661,Customer 9661,Female,46,Madurai,Tamil Nadu,One-Time,Instagram,2024-08-31
C09662,Customer 9662,Male,37,Jodhpur,Rajasthan,VIP,Organic Search,2024-12-22
C09663,Customer 9663,Male,29,Mangaluru,Karnataka,Loyal,Email,2025-11-08
C09664,Customer 9664,Female,45,Noida,Uttar Pradesh,New,Influencer,2024-08-22
C09665,Customer 9665,Female,36,Warangal,Telangana,VIP,Instagram,2025-10-26
C09666,Customer 9666,Female,39,Udaipur,Rajasthan,New,Email,2024-02-27
C09667,Customer 9667,Male,57,Kochi,Kerala,One-Time,Google Ads,2025-08-10
C09668,Customer 9668,Male,39,Kochi,Kerala,Loyal,Email,2025-07-24
C09669,Customer 9669,Other,63,Thiruvananthapuram,Kerala,Loyal,Google Ads,2025-12-15
C09670,Customer 9670,Female,24,Kanpur,Uttar Pradesh,New,Organic Search,2025-07-24
C09671,Customer 9671,Male,49,Mysuru,Karnataka,VIP,Instagram,2024-10-11
C09672,Customer 9672,Female,52,Thiruvananthapuram,Kerala,At-Risk,Affiliate,2024-10-13
C09673,Customer 9673,Male,22,Kochi,Kerala,VIP,Instagram,2025-12-29
C09674,Customer 9674,Female,45,Surat,Gujarat,Dormant,Organic Search,2026-05-13
C09675,Customer 9675,Male,52,Chennai,Tamil Nadu,One-Time,Google Ads,2025-04-03
C09676,Customer 9676,Male,20,Hyderabad,Telangana,New,Organic Search,2025-12-11
C09677,Customer 9677,Female,57,Vadodara,Gujarat,New,Marketplace,2026-06-05
C09678,Customer 9678,Female,36,Jodhpur,Rajasthan,VIP,Instagram,2026-03-23
C09679,Customer 9679,Female,48,Chennai,Tamil Nadu,New,Google Ads,2024-01-31
C09680,Customer 9680,Female,28,Chennai,Tamil Nadu,Dormant,Organic Search,2025-02-26
C09681,Customer 9681,Male,24,Surat,Gujarat,Loyal,Google Ads,2025-06-25
C09682,Customer 9682,Male,36,Hyderabad,Telangana,At-Risk,Email,2025-04-16
C09683,Customer 9683,Female,25,Thiruvananthapuram,Kerala,Loyal,Google Ads,2025-06-12
C09684,Customer 9684,Female,23,Mysuru,Karnataka,VIP,Instagram,2025-09-14
C09685,Customer 9685,Female,45,Nagpur,Maharashtra,Loyal,Influencer,2024-07-24
C09686,Customer 9686,Female,47,Warangal,Telangana,Loyal,Google Ads,2025-06-13
C09687,Customer 9687,Female,62,Lucknow,Uttar Pradesh,At-Risk,Email,2025-08-23
C09688,Customer 9688,Female,45,Noida,Uttar Pradesh,New,Meta Ads,2025-08-24
C09689,Customer 9689,Female,44,Warangal,Telangana,At-Risk,Meta Ads,2025-06-10
C09690,Customer 9690,Female,46,Mumbai,Maharashtra,VIP,Organic Search,2025-01-24
C09691,Customer 9691,Male,65,Chennai,Tamil Nadu,VIP,Organic Search,2024-11-17
C09692,Customer 9692,Male,35,Mumbai,Maharashtra,New,Influencer,2024-04-29
C09693,Customer 9693,Female,50,Udaipur,Rajasthan,New,Meta Ads,2025-11-14
C09694,Customer 9694,Female,52,Hyderabad,Telangana,New,Google Ads,2025-12-31
C09695,Customer 9695,Male,26,Vadodara,Gujarat,Loyal,Instagram,2026-06-06
C09696,Customer 9696,Female,58,Coimbatore,Tamil Nadu,New,Organic Search,2024-12-14
C09697,Customer 9697,Other,38,Delhi,Delhi,Dormant,Organic Search,2024-07-09
C09698,Customer 9698,Male,37,Chennai,Tamil Nadu,Dormant,Organic Search,2025-07-01
C09699,Customer 9699,Male,28,Pune,Maharashtra,New,Influencer,2025-06-24
C09700,Customer 9700,Male,38,Mumbai,Maharashtra,VIP,Google Ads,2024-11-28
C09701,Customer 9701,Male,45,Nizamabad,Telangana,One-Time,Marketplace,2024-11-04
C09702,Customer 9702,Female,61,Pune,Maharashtra,One-Time,Marketplace,2025-03-09
C09703,Customer 9703,Female,33,Kochi,Kerala,New,Google Ads,2025-01-16
C09704,Customer 9704,Male,47,Mangaluru,Karnataka,At-Risk,Meta Ads,2025-07-29
C09705,Customer 9705,Male,59,Mangaluru,Karnataka,At-Risk,Affiliate,2025-10-13
C09706,Customer 9706,Other,42,Nagpur,Maharashtra,New,Email,2025-06-04
C09707,Customer 9707,Female,27,Udaipur,Rajasthan,One-Time,Google Ads,2025-09-08
C09708,Customer 9708,Male,53,Kochi,Kerala,Loyal,Meta Ads,2024-05-06
C09709,Customer 9709,Male,45,Noida,Uttar Pradesh,Loyal,Organic Search,2024-10-08
C09710,Customer 9710,Female,32,Vadodara,Gujarat,New,Influencer,2024-07-30
C09711,Customer 9711,Male,59,Noida,Uttar Pradesh,At-Risk,Affiliate,2025-12-19
C09712,Customer 9712,Male,19,Coimbatore,Tamil Nadu,Dormant,Marketplace,2024-06-05
C09713,Customer 9713,Male,64,Kanpur,Uttar Pradesh,One-Time,Email,2026-02-19
C09714,Customer 9714,Male,51,Noida,Uttar Pradesh,At-Risk,Affiliate,2025-06-02
C09715,Customer 9715,Male,50,Hyderabad,Telangana,Loyal,Google Ads,2024-06-06
C09716,Customer 9716,Male,49,New Delhi,Delhi,Loyal,Email,2024-12-21
C09717,Customer 9717,Female,65,Mangaluru,Karnataka,At-Risk,Marketplace,2024-02-19
C09718,Customer 9718,Female,38,Hyderabad,Telangana,Loyal,Influencer,2024-08-09
C09719,Customer 9719,Other,65,Noida,Uttar Pradesh,Loyal,Organic Search,2025-06-25
C09720,Customer 9720,Female,20,Warangal,Telangana,One-Time,Google Ads,2024-02-09
C09721,Customer 9721,Female,62,Jodhpur,Rajasthan,VIP,Meta Ads,2025-04-15
C09722,Customer 9722,Female,63,Kochi,Kerala,New,Organic Search,2025-11-21
C09723,Customer 9723,Female,31,New Delhi,Delhi,New,Meta Ads,2024-08-06
C09724,Customer 9724,Female,53,Madurai,Tamil Nadu,Loyal,Meta Ads,2024-02-18
C09725,Customer 9725,Female,36,Ahmedabad,Gujarat,One-Time,Influencer,2025-07-14
C09726,Customer 9726,Male,36,Lucknow,Uttar Pradesh,New,Google Ads,2024-12-08
C09727,Customer 9727,Male,43,Mangaluru,Karnataka,New,Instagram,2025-01-03
C09728,Customer 9728,Male,27,Bengaluru,Karnataka,At-Risk,Meta Ads,2025-02-14
C09729,Customer 9729,Male,29,Surat,Gujarat,Loyal,Google Ads,2025-06-13
C09730,Customer 9730,Male,44,Kochi,Kerala,One-Time,Meta Ads,2025-02-11
C09731,Customer 9731,Female,65,Mangaluru,Karnataka,At-Risk,Meta Ads,2024-09-30
C09732,Customer 9732,Female,19,Chennai,Tamil Nadu,At-Risk,Email,2024-05-04
C09733,Customer 9733,Other,40,Thiruvananthapuram,Kerala,New,Instagram,2026-06-04
C09734,Customer 9734,Male,39,Pune,Maharashtra,Loyal,Email,2025-09-30
C09735,Customer 9735,Male,53,Nizamabad,Telangana,One-Time,Influencer,2025-08-19
C09736,Customer 9736,Other,65,Ahmedabad,Gujarat,Loyal,Email,2024-07-23
C09737,Customer 9737,Female,44,Warangal,Telangana,VIP,Organic Search,2024-01-18
