order_id,customer_id,order_date,channel,payment_method,order_status,shipping_state,shipping_city,subtotal,discount_amount,shipping_fee,tax_amount,total_amount
O041166,C01007,2025-10-26,Mobile App,UPI,Delivered,Kerala,Kozhikode,1862.35,20.43,7.67,175.93,2025.52
O041167,C08276,2025-05-20,Website,COD,Delivered,Tamil Nadu,Madurai,6162.78,14.72,173.0,627.54,6948.6
O041168,C08285,2025-04-29,Mobile App,Credit Card,Delivered,Telangana,Nizamabad,8719.09,356.96,59.3,993.93,9415.36
O041169,C09627,2026-03-08,Website,Debit Card,Delivered,Maharashtra,Pune,11361.34,516.66,177.92,1831.1,12853.7
O041170,C09192,2025-03-02,Website,UPI,Delivered,Karnataka,Mysuru,1802.35,24.3,104.93,287.07,2170.05
O041171,C06449,2026-02-19,Mobile App,Credit Card,Delivered,West Bengal,Howrah,4737.43,214.84,214.67,532.47,5269.73
O041172,C08836,2025-01-17,Website,Credit Card,Delivered,Telangana,Nizamabad,10132.25,339.46,99.7,664.42,10556.91
O041173,C04279,2025-06-28,Website,COD,Delivered,Karnataka,Mangaluru,3636.41,66.81,146.67,315.76,4032.03
O041174,C06507,2026-10-25,Marketplace,Credit Card,Delivered,Kerala,Kochi,25224.52,601.57,51.02,2917.45,27591.42
O041175,C05140,2026-11-05,Mobile App,Wallet,Cancelled,Uttar Pradesh,Noida,20201.85,737.15,91.4,2148.5,21704.6
O041176,C04807,2026-05-28,Marketplace,Net Banking,Delivered,Tamil Nadu,Chennai,16038.78,2.79,51.34,1981.0,18068.33
O041177,C02052,2025-03-17,Website,UPI,Delivered,Telangana,Nizamabad,8524.08,163.12,49.65,1157.95,9568.56
O041178,C03091,2026-11-08,Website,UPI,Delivered,Uttar Pradesh,Kanpur,2639.19,101.59,21.29,165.8,2724.69
O041179,C02331,2025-07-25,Website,Debit Card,Delivered,Gujarat,Vadodara,9200.51,324.11,104.38,480.71,9461.49
O041180,C03356,2025-03-04,Mobile App,Debit Card,Delivered,Tamil Nadu,Madurai,3837.19,50.17,76.58,263.15,4126.75
O041181,C08579,2025-10-02,Website,Credit Card,Delivered,West Bengal,Kolkata,5391.7,215.89,193.9,751.41,6121.12
O041182,C01593,2025-05-06,Website,Credit Card,Delivered,Kerala,Kozhikode,18115.89,376.44,199.34,1872.27,19811.06
O041183,C08757,2026-06-10,Website,Net Banking,Returned,Karnataka,Bengaluru,880.43,6.93,160.36,58.9,1092.76
O041184,C09138,2025-09-14,Mobile App,Credit Card,Returned,West Bengal,Kolkata,26671.98,1327.11,58.04,3164.09,28567.0
O041185,C05958,2026-03-19,Mobile App,UPI,Delivered,Telangana,Hyderabad,2237.03,46.06,220.95,252.97,2664.89
O041186,C06893,2026-12-11,Mobile App,COD,Delivered,Telangana,Hyderabad,25117.98,925.31,17.63,2285.87,26496.17
O041187,C04516,2025-11-27,Marketplace,COD,Delivered,Karnataka,Bengaluru,10701.91,162.84,123.79,813.18,11476.04
O041188,C05141,2025-09-05,Website,COD,Delivered,West Bengal,Kolkata,7771.07,344.48,219.24,1003.47,8649.3
O041189,C02572,2026-03-15,Marketplace,UPI,Cancelled,Gujarat,Ahmedabad,12636.04,64.55,59.92,852.55,13483.96
O041190,C02162,2026-03-29,Website,COD,Delivered,Karnataka,Mysuru,33815.04,1421.43,29.46,2175.64,34598.71
O041191,C00547,2026-02-21,Website,UPI,Delivered,Tamil Nadu,Chennai,9898.36,185.94,168.51,1574.69,11455.62
O041192,C02100,2025-03-23,Mobile App,Debit Card,Delivered,Maharashtra,Mumbai,10032.490000000002,421.11,143.67,662.78,10417.83
O041193,C07083,2025-01-16,Mobile App,Net Banking,Delivered,Uttar Pradesh,Kanpur,3967.31,108.24,220.45,624.38,4703.9
O041194,C05315,2026-10-12,Mobile App,Debit Card,Delivered,Karnataka,Bengaluru,5395.57,139.6,73.82,674.89,6004.68
O041195,C05706,2025-05-30,Marketplace,UPI,Delivered,Tamil Nadu,Chennai,4728.32,104.83,20.56,402.48,5046.53
O041196,C04949,2025-02-01,Mobile App,Credit Card,Delivered,West Bengal,Howrah,5348.58,103.37,154.2,480.56,5879.97
O041197,C09971,2026-03-02,Mobile App,Net Banking,Delivered,Rajasthan,Udaipur,26196.97,862.43,121.64,2043.18,27499.36
O041198,C08845,2025-04-29,Mobile App,Credit Card,Delivered,Uttar Pradesh,Kanpur,2660.3,78.85,100.84,267.03,2949.32
O041199,C06487,2026-12-07,Mobile App,UPI,Delivered,Karnataka,Bengaluru,27592.42,946.47,82.27,3710.52,30438.74
O041200,C09627,2026-05-25,Website,UPI,Delivered,Maharashtra,Pune,16445.89,765.16,139.57,792.23,16612.53
O041201,C02268,2026-12-29,Website,COD,Delivered,Delhi,Delhi,2026.96,0.65,73.61,306.89,2406.81
O041202,C05897,2026-09-08,Marketplace,UPI,Cancelled,Maharashtra,Mumbai,1643.3,59.99,63.05,224.02,1870.38
O041203,C05173,2025-09-09,Marketplace,Credit Card,Delivered,Uttar Pradesh,Noida,10190.72,359.5,187.09,677.85,10696.16
O041204,C07962,2026-05-25,Mobile App,Credit Card,Delivered,Karnataka,Mysuru,3644.6400000000003,166.52,154.0,602.78,4234.9
O041205,C00715,2025-11-19,Mobile App,Net Banking,Delivered,Uttar Pradesh,Lucknow,20627.64,352.35,40.4,3552.32,23868.01
O041206,C05708,2025-07-05,Mobile App,Wallet,Delivered,Uttar Pradesh,Lucknow,23702.11,313.32,140.71,4163.37,27692.87
O041207,C02232,2026-02-06,Website,UPI,Delivered,West Bengal,Kolkata,8396.45,54.55,96.17,1441.2,9879.27
O041208,C02285,2026-11-23,Marketplace,Net Banking,Delivered,Maharashtra,Pune,9569.05,314.72,28.38,677.32,9960.03
O041209,C06471,2025-01-08,Marketplace,COD,Delivered,Tamil Nadu,Madurai,23714.93,723.03,242.82,1948.47,25183.19
O041210,C02569,2026-11-15,Website,Wallet,Delivered,West Bengal,Howrah,19839.14,115.75,68.32,2923.01,22714.72
O041211,C06616,2025-07-19,Website,UPI,Delivered,Maharashtra,Mumbai,952.1,46.53,222.91,162.28,1290.76
O041212,C06853,2025-03-09,Mobile App,COD,Returned,Rajasthan,Jaipur,4414.4,152.87,64.72,662.72,4988.97
O041213,C08483,2026-12-28,Website,Net Banking,Delivered,Uttar Pradesh,Lucknow,31136.09,958.87,16.16,3196.36,33389.74
O041214,C00360,2025-03-27,Website,Wallet,Delivered,Gujarat,Surat,7319.58,151.61,227.53,817.72,8213.22
O041215,C07125,2026-12-13,Website,Credit Card,Delivered,Karnataka,Bengaluru,9529.4,46.35,212.39,782.71,10478.15
O041216,C06921,2026-03-22,Mobile App,Credit Card,Delivered,Rajasthan,Jaipur,2762.69,115.22,241.89,455.34,3344.7
O041217,C08935,2026-10-06,Marketplace,Credit Card,Delivered,Uttar Pradesh,Noida,9013.23,48.92,30.79,690.99,9686.09
O041218,C06830,2026-04-15,Mobile App,Wallet,Delivered,Rajasthan,Jaipur,14065.48,146.04,210.44,1745.06,15874.94
O041219,C00903,2025-01-28,Website,UPI,Delivered,Telangana,Nizamabad,14585.59,651.52,164.27,2488.11,16586.45
O041220,C01170,2026-07-23,Website,UPI,Delivered,Telangana,Warangal,42444.77,496.36,150.36,2782.16,44880.93
O041221,C07343,2026-07-03,Website,UPI,Delivered,Uttar Pradesh,Lucknow,451.18,21.53,62.2,75.68,567.53
O041222,C08067,2025-05-13,Marketplace,UPI,Delivered,Maharashtra,Nagpur,3258.71,21.3,135.51,272.93,3645.85
O041223,C03626,2025-03-12,Website,Debit Card,Delivered,Gujarat,Vadodara,24143.850000000002,488.66,234.24,2664.07,26553.5
O041224,C00523,2025-10-21,Mobile App,COD,Returned,Maharashtra,Mumbai,11573.39,286.07,59.73,996.05,12343.1
O041225,C07214,2025-01-20,Website,Debit Card,Delivered,Gujarat,Ahmedabad,11346.150000000001,327.97,118.54,835.14,11971.86
O041226,C01785,2025-01-03,Website,UPI,Delivered,Karnataka,Mangaluru,1059.55,20.17,114.2,88.08,1241.66
O041227,C05754,2026-09-21,Website,Credit Card,Delivered,Rajasthan,Udaipur,24667.0,85.38,30.96,3402.69,28015.27
O041228,C01649,2026-09-08,Website,Net Banking,Delivered,Kerala,Kozhikode,7250.27,250.64,200.57,1008.56,8208.76
O041229,C02279,2025-12-11,Website,COD,Delivered,Uttar Pradesh,Lucknow,14268.61,230.62,0.79,2154.27,16193.05
O041230,C01384,2025-12-03,Website,Wallet,Delivered,Kerala,Thiruvananthapuram,4514.05,25.89,139.24,475.96,5103.36
O041231,C04921,2025-10-17,Website,Credit Card,Delivered,Tamil Nadu,Chennai,17913.39,58.92,143.76,2150.19,20148.42
O041232,C05783,2025-04-25,Website,Credit Card,Cancelled,Delhi,New Delhi,1653.37,48.01,244.37,100.17,1949.9
O041233,C02849,2026-04-23,Mobile App,Credit Card,Returned,Uttar Pradesh,Kanpur,25807.15,886.39,217.66,2934.21,28072.63
O041234,C07853,2025-09-20,Marketplace,Credit Card,Delivered,Gujarat,Vadodara,2122.1,26.76,180.85,288.72,2564.91
O041235,C03767,2025-08-18,Mobile App,Credit Card,Delivered,Delhi,Delhi,4409.0,102.62,189.5,671.76,5167.64
O041236,C05422,2025-03-05,Marketplace,COD,Delivered,Delhi,Delhi,4602.23,109.58,16.88,590.59,5100.12
O041237,C07714,2026-02-04,Website,UPI,Delivered,Maharashtra,Nagpur,1631.42,33.45,209.12,251.96,2059.05
O041238,C03695,2026-12-20,Marketplace,Debit Card,Delivered,Rajasthan,Jodhpur,1023.75,4.15,99.09,132.92,1251.61
O041239,C07218,2026-11-14,Website,Net Banking,Delivered,Rajasthan,Jodhpur,2580.99,10.32,151.05,398.6,3120.32
O041240,C09038,2025-05-27,Marketplace,Net Banking,Delivered,Gujarat,Ahmedabad,9889.94,171.23,249.25,880.17,10848.13
O041241,C05871,2025-12-10,Website,Wallet,Delivered,West Bengal,Kolkata,5830.74,198.57,45.07,646.51,6323.75
O041242,C03718,2025-12-14,Website,UPI,Delivered,Uttar Pradesh,Noida,33199.08,842.41,45.81,1639.44,34041.92
O041243,C02826,2025-10-13,Website,Credit Card,Delivered,Rajasthan,Udaipur,5957.03,173.75,78.6,1015.39,6877.27
O041244,C05803,2025-07-12,Website,COD,Delivered,Uttar Pradesh,Lucknow,8641.58,103.8,77.55,1302.52,9917.85
O041245,C04929,2026-07-11,Website,COD,Delivered,Rajasthan,Jodhpur,16905.21,201.09,21.27,2201.57,18926.96
O041246,C09209,2025-10-19,Mobile App,COD,Delivered,Karnataka,Mangaluru,6817.12,6.05,53.73,349.52,7214.32
O041247,C06759,2026-08-12,Marketplace,UPI,Delivered,Tamil Nadu,Coimbatore,8750.6,125.63,240.68,1276.07,10141.72
O041248,C08249,2025-03-01,Website,Credit Card,Delivered,Tamil Nadu,Chennai,8755.47,307.52,57.18,1352.75,9857.88
O041249,C01878,2026-10-31,Marketplace,UPI,Delivered,Karnataka,Mysuru,11639.69,365.98,231.33,1907.92,13412.96
O041250,C03208,2026-07-22,Website,UPI,Delivered,Telangana,Nizamabad,6235.99,146.48,176.9,649.25,6915.66
O041251,C00595,2025-09-19,Marketplace,Credit Card,Delivered,Telangana,Nizamabad,4129.37,94.81,128.84,627.41,4790.81
O041252,C04667,2026-06-25,Mobile App,Debit Card,Delivered,Uttar Pradesh,Lucknow,365.86,4.1,226.48,52.06,640.3
O041253,C06468,2026-03-06,Website,UPI,Delivered,Rajasthan,Jodhpur,2140.68,67.27,123.29,218.77,2415.47
O041254,C04702,2025-08-03,Website,Credit Card,Delivered,Tamil Nadu,Madurai,4214.42,108.18,86.14,564.86,4757.24
O041255,C09423,2025-10-05,Mobile App,Debit Card,Delivered,Gujarat,Vadodara,11778.56,482.45,196.48,1531.06,13023.65
O041256,C06711,2026-02-25,Mobile App,Credit Card,Delivered,Maharashtra,Mumbai,37989.21,1797.64,186.82,5955.41,42333.8
O041257,C06110,2026-01-03,Mobile App,Wallet,Delivered,Gujarat,Ahmedabad,11036.17,483.16,132.56,1108.9,11794.47
O041258,C00607,2025-06-23,Website,COD,Delivered,Uttar Pradesh,Kanpur,23782.839999999997,426.5,25.92,3593.71,26975.97
O041259,C05135,2026-10-04,Website,Credit Card,Delivered,Uttar Pradesh,Kanpur,1164.69,22.67,58.78,172.25,1373.05
O041260,C08531,2026-11-27,Mobile App,COD,Delivered,West Bengal,Howrah,9298.87,431.29,37.74,1088.19,9993.51
O041261,C09050,2026-05-17,Mobile App,COD,Delivered,Tamil Nadu,Madurai,9924.99,113.86,23.0,1591.21,11425.34
O041262,C06515,2026-03-25,Marketplace,Wallet,Delivered,Maharashtra,Pune,11877.82,98.67,72.22,1426.46,13277.83
O041263,C05097,2026-06-22,Mobile App,Credit Card,Returned,West Bengal,Kolkata,8376.74,291.77,224.42,955.48,9264.87
O041264,C06515,2025-06-23,Website,Net Banking,Delivered,Maharashtra,Pune,2020.64,94.68,4.28,272.33,2202.57
O041265,C08928,2025-08-05,Mobile App,Credit Card,Delivered,Kerala,Kochi,4721.69,192.68,229.8,600.83,5359.64
O041266,C00417,2025-01-17,Website,COD,Delivered,Maharashtra,Nagpur,6389.94,148.92,64.35,379.0,6684.37
O041267,C05802,2025-02-17,Marketplace,COD,Delivered,Gujarat,Ahmedabad,782.0,30.14,48.19,132.92,932.97
O041268,C01919,2025-08-08,Mobile App,Wallet,Delivered,Gujarat,Surat,33907.89,1413.14,199.99,3944.15,36638.89
O041269,C01168,2025-04-09,Marketplace,COD,Delivered,Gujarat,Surat,9508.75,197.79,128.25,589.17,10028.38
O041270,C04264,2025-10-26,Mobile App,Credit Card,Delivered,Uttar Pradesh,Lucknow,2851.67,30.35,237.41,317.24,3375.97
O041271,C07956,2025-08-22,Website,COD,Delivered,West Bengal,Howrah,7693.04,3.29,151.96,519.31,8361.02
O041272,C00702,2026-10-02,Mobile App,COD,Delivered,Karnataka,Bengaluru,1560.24,23.44,7.98,239.07,1783.85
O041273,C01983,2026-12-26,Mobile App,Credit Card,Delivered,Uttar Pradesh,Kanpur,11922.45,70.63,184.74,1519.05,13555.61
O041274,C07520,2025-07-25,Website,Credit Card,Delivered,Telangana,Warangal,38537.729999999996,413.08,190.11,6254.47,44569.23
O041275,C02111,2025-05-24,Website,Credit Card,Delivered,Delhi,Delhi,5472.26,202.81,135.11,545.53,5950.09
O041276,C03885,2025-07-13,Website,UPI,Delivered,Kerala,Thiruvananthapuram,1341.79,60.14,147.42,175.45,1604.52
O041277,C03201,2025-03-01,Website,Credit Card,Delivered,Uttar Pradesh,Lucknow,9933.47,18.56,63.71,769.01,10747.63
O041278,C07710,2026-01-28,Website,UPI,Delivered,West Bengal,Kolkata,2715.99,72.4,179.45,411.26,3234.3
O041279,C03475,2026-09-27,Marketplace,UPI,Delivered,Gujarat,Ahmedabad,14661.6,654.29,100.81,1579.48,15687.6
O041280,C02420,2025-09-09,Website,Debit Card,Delivered,Kerala,Kochi,10441.45,212.95,245.66,574.97,11049.13
O041281,C00899,2026-07-23,Mobile App,UPI,Delivered,Maharashtra,Nagpur,1293.73,9.39,143.67,204.51,1632.52
O041282,C09783,2026-11-13,Website,Credit Card,Delivered,West Bengal,Kolkata,18146.57,735.34,31.88,2552.28,19995.39
O041283,C09657,2025-01-14,Mobile App,UPI,Cancelled,Tamil Nadu,Coimbatore,20931.75,921.35,24.77,3350.48,23385.65
O041284,C04779,2026-03-09,Website,Credit Card,Delivered,Karnataka,Mysuru,28245.99,468.79,35.27,2295.32,30107.79
O041285,C08806,2025-08-02,Website,UPI,Delivered,Gujarat,Vadodara,5149.92,99.63,114.06,533.14,5697.49
O041286,C00284,2026-03-27,Website,UPI,Delivered,Karnataka,Mangaluru,1669.02,18.34,70.2,154.65,1875.53
O041287,C05525,2025-02-04,Marketplace,Debit Card,Delivered,Karnataka,Mangaluru,7803.19,344.07,184.72,721.45,8365.29
O041288,C04758,2025-01-09,Website,Credit Card,Delivered,Kerala,Kozhikode,3899.18,172.27,169.86,444.63,4341.4
O041289,C06296,2025-03-09,Mobile App,Debit Card,Delivered,Uttar Pradesh,Lucknow,515.2,2.96,63.86,39.56,615.66
O041290,C06431,2026-08-03,Mobile App,UPI,Delivered,Tamil Nadu,Chennai,780.94,15.11,193.11,50.21,1009.15
O041291,C08934,2025-10-15,Website,UPI,Delivered,Kerala,Kochi,11426.79,321.32,186.17,1798.66,13090.3
O041292,C01159,2026-10-10,Website,COD,Delivered,Tamil Nadu,Madurai,14239.43,640.52,94.89,2007.98,15701.78
O041293,C05942,2025-07-07,Website,Credit Card,Delivered,Gujarat,Ahmedabad,7307.77,136.32,14.91,1274.28,8460.64
O041294,C00435,2025-07-15,Marketplace,UPI,Delivered,Telangana,Warangal,2498.25,85.56,162.41,126.05,2701.15
O041295,C09028,2025-04-27,Website,Net Banking,Delivered,Uttar Pradesh,Noida,15050.27,32.62,163.67,1425.13,16606.45
O041296,C05011,2026-10-26,Marketplace,COD,Delivered,Maharashtra,Pune,2405.18,12.87,48.05,404.91,2845.27
O041297,C08410,2026-07-22,Mobile App,UPI,Delivered,West Bengal,Howrah,2950.41,47.89,149.62,310.8,3362.94
O041298,C05465,2025-02-08,Website,Credit Card,Delivered,Telangana,Warangal,7703.34,81.63,185.27,564.44,8371.42
O041299,C09256,2026-08-09,Mobile App,Debit Card,Delivered,Maharashtra,Pune,4155.92,26.41,167.99,730.95,5028.45
O041300,C04137,2026-08-18,Website,UPI,Delivered,Delhi,New Delhi,1061.06,0.61,46.05,159.46,1265.96
O041301,C06698,2025-03-06,Website,Credit Card,Delivered,Maharashtra,Pune,55439.93,20.47,39.04,3379.85,58838.35
O041302,C04979,2025-03-30,Website,Credit Card,Delivered,Uttar Pradesh,Kanpur,12611.32,534.74,209.83,691.82,12978.23
O041303,C03782,2026-05-12,Website,UPI,Delivered,Uttar Pradesh,Noida,7736.04,360.82,22.41,719.91,8117.54
O041304,C08914,2025-06-09,Mobile App,Credit Card,Delivered,Tamil Nadu,Chennai,15533.01,314.06,23.67,2057.75,17300.37
O041305,C02958,2025-01-19,Website,Wallet,Delivered,Telangana,Nizamabad,13373.57,461.76,221.22,1132.92,14265.95
O041306,C01169,2026-06-20,Website,Debit Card,Delivered,Uttar Pradesh,Lucknow,6021.91,149.81,42.62,360.19,6274.91
O041307,C09566,2026-06-07,Mobile App,Debit Card,Delivered,Gujarat,Surat,15228.66,597.57,9.25,2243.98,16884.32
O041308,C09225,2025-03-08,Marketplace,COD,Delivered,Telangana,Warangal,7369.82,20.54,92.68,788.66,8230.62
O041309,C03010,2025-05-10,Website,COD,Delivered,Rajasthan,Udaipur,412.23,12.81,69.69,59.38,528.49
O041310,C01961,2025-06-02,Mobile App,Credit Card,Delivered,Gujarat,Ahmedabad,3003.14,28.81,207.41,393.29,3575.03
O041311,C09683,2026-05-15,Website,Credit Card,Delivered,Kerala,Thiruvananthapuram,2074.2,5.77,186.6,104.84,2359.87
O041312,C05962,2025-08-19,Mobile App,Debit Card,Delivered,Maharashtra,Mumbai,2200.87,34.88,161.85,240.6,2568.44
O041313,C05967,2025-08-17,Marketplace,UPI,Delivered,Uttar Pradesh,Kanpur,10234.18,221.76,159.38,1095.24,11267.04
O041314,C04858,2025-12-15,Website,UPI,Delivered,West Bengal,Howrah,20198.77,572.91,49.12,2799.87,22474.85
O041315,C00427,2025-08-12,Mobile App,Wallet,Returned,Maharashtra,Mumbai,32469.28,1035.97,233.26,5477.26,37143.83
O041316,C07450,2026-04-16,Mobile App,UPI,Delivered,Delhi,Delhi,2515.85,52.28,32.42,376.93,2872.92
O041317,C01642,2025-01-28,Mobile App,UPI,Delivered,Telangana,Nizamabad,32408.38,400.94,139.33,2138.51,34285.28
O041318,C03427,2026-03-16,Website,COD,Delivered,Telangana,Warangal,9779.18,446.69,5.2,1382.22,10719.91
O041319,C03291,2025-04-25,Website,COD,Delivered,Tamil Nadu,Chennai,1407.4,59.65,46.85,238.62,1633.22
O041320,C09629,2025-01-23,Marketplace,Debit Card,Delivered,Kerala,Kochi,5206.11,87.17,75.84,855.02,6049.8
O041321,C01868,2025-10-04,Mobile App,UPI,Delivered,Maharashtra,Pune,3643.53,40.18,228.08,189.69,4021.12
O041322,C01171,2026-09-26,Mobile App,UPI,Delivered,Tamil Nadu,Chennai,1931.15,68.62,201.66,185.61,2249.8
O041323,C02709,2025-06-21,Mobile App,Credit Card,Delivered,Maharashtra,Mumbai,10785.57,514.79,160.04,946.67,11377.49
O041324,C06052,2025-05-24,Marketplace,COD,Delivered,Gujarat,Ahmedabad,12038.48,467.64,76.41,1379.5,13026.75
O041325,C07141,2026-01-25,Mobile App,COD,Delivered,Tamil Nadu,Chennai,27811.23,33.06,135.08,2166.34,30079.59
O041326,C05359,2026-02-25,Marketplace,COD,Delivered,Tamil Nadu,Coimbatore,13182.189999999999,651.23,166.84,741.17,13438.97
O041327,C06016,2026-03-14,Marketplace,Credit Card,Delivered,Telangana,Warangal,30983.690000000002,386.63,55.09,2339.74,32991.89
O041328,C00139,2026-04-07,Website,Debit Card,Delivered,Uttar Pradesh,Lucknow,43278.72,1677.54,133.46,3731.79,45466.43
O041329,C00109,2026-03-05,Website,UPI,Delivered,Telangana,Nizamabad,4421.68,3.39,135.52,721.65,5275.46
O041330,C01619,2025-04-25,Website,Net Banking,Delivered,Kerala,Thiruvananthapuram,11451.91,504.1,21.96,1328.36,12298.13
O041331,C05509,2026-01-08,Website,Debit Card,Cancelled,Uttar Pradesh,Noida,2365.22,61.49,241.04,121.05,2665.82
O041332,C09437,2025-06-16,Mobile App,Credit Card,Returned,Karnataka,Mangaluru,4783.27,115.04,0.97,335.74,5004.94
O041333,C01812,2025-12-30,Website,Debit Card,Delivered,Tamil Nadu,Chennai,3221.9,37.8,99.43,432.28,3715.81
O041334,C04753,2025-04-12,Website,UPI,Delivered,Tamil Nadu,Chennai,2133.26,9.44,149.43,229.54,2502.79
O041335,C08480,2026-02-25,Mobile App,Debit Card,Delivered,Uttar Pradesh,Lucknow,8195.01,234.84,240.3,712.68,8913.15
O041336,C03032,2026-08-09,Website,Credit Card,Delivered,Telangana,Warangal,11820.77,417.97,189.7,600.6,12193.1
O041337,C09472,2026-11-03,Website,UPI,Delivered,Telangana,Hyderabad,30787.33,710.96,227.58,3462.75,33766.7
O041338,C04402,2026-10-10,Website,COD,Delivered,Rajasthan,Udaipur,7146.61,134.72,124.37,835.15,7971.41
O041339,C03770,2025-05-20,Mobile App,UPI,Returned,West Bengal,Kolkata,3421.53,93.97,203.98,375.96,3907.5
O041340,C00952,2025-12-02,Website,UPI,Delivered,Karnataka,Bengaluru,1318.79,56.85,232.31,124.24,1618.49
O041341,C09097,2025-01-05,Website,Credit Card,Delivered,Delhi,New Delhi,18388.84,374.3,151.6,1052.36,19218.5
O041342,C09345,2025-10-20,Mobile App,Credit Card,Delivered,West Bengal,Kolkata,7356.68,260.52,153.34,784.4,8033.9
O041343,C01689,2026-01-28,Website,Credit Card,Cancelled,Gujarat,Ahmedabad,1868.51,71.13,110.12,259.41,2166.91
O041344,C03575,2026-07-03,Website,Net Banking,Returned,Karnataka,Mysuru,20446.21,318.97,172.17,1046.98,21346.39
O041345,C07724,2025-08-06,Website,Wallet,Returned,Tamil Nadu,Madurai,45882.79,1884.66,155.48,3496.3,47649.91
O041346,C07279,2025-11-06,Mobile App,Debit Card,Delivered,Gujarat,Surat,3291.72,14.73,141.44,575.77,3994.2
O041347,C09549,2026-10-13,Website,UPI,Delivered,Delhi,Delhi,32157.51,1238.61,164.57,4306.9,35390.37
O041348,C00639,2026-05-01,Marketplace,UPI,Delivered,Uttar Pradesh,Lucknow,34024.45,824.82,40.09,2083.17,35322.89
O041349,C00922,2026-02-20,Website,COD,Delivered,Uttar Pradesh,Kanpur,15864.33,7.65,238.96,2597.11,18692.75
O041350,C08009,2025-12-30,Marketplace,Debit Card,Delivered,Uttar Pradesh,Lucknow,9211.86,306.14,188.65,1068.33,10162.7
O041351,C07541,2026-01-10,Mobile App,COD,Delivered,Kerala,Kozhikode,8984.58,188.97,152.6,805.59,9753.8
O041352,C03852,2025-08-26,Mobile App,UPI,Delivered,Karnataka,Mysuru,57355.55,1987.03,162.94,6231.52,61762.98
O041353,C00288,2025-02-22,Mobile App,Credit Card,Delivered,Tamil Nadu,Chennai,12590.85,567.07,180.08,1660.58,13864.44
O041354,C05499,2026-03-05,Website,Wallet,Delivered,Telangana,Hyderabad,24733.14,1155.53,248.66,3491.35,27317.62
O041355,C03140,2026-10-17,Website,COD,Returned,Tamil Nadu,Coimbatore,8614.47,333.38,80.03,1057.47,9418.59
O041356,C08507,2026-12-30,Website,Credit Card,Delivered,Gujarat,Surat,3231.09,5.0,54.55,336.12,3616.76
O041357,C06536,2025-03-17,Website,COD,Delivered,Maharashtra,Pune,1475.22,37.41,119.09,219.51,1776.41
O041358,C05483,2025-06-08,Website,Debit Card,Returned,Tamil Nadu,Madurai,13129.98,267.87,209.95,1268.18,14340.24
O041359,C07993,2026-06-09,Mobile App,UPI,Delivered,Telangana,Warangal,4377.98,84.75,118.6,287.62,4699.45
O041360,C07439,2026-02-15,Website,COD,Delivered,Maharashtra,Mumbai,12772.93,403.1,216.63,1912.1,14498.56
